 4377.0000  0.998703
 4377.0300  0.998838
 4377.0600  0.999405
 4377.0900  1.000053
 4377.1200  1.000178
 4377.1500  0.999807
 4377.1800  0.999444
 4377.2100  0.999282
 4377.2400  0.999008
 4377.2700  0.998437
 4377.3000  0.997862
 4377.3300  0.997663
 4377.3600  0.998170
 4377.3900  0.999173
 4377.4200  1.000071
 4377.4500  1.000665
 4377.4800  1.000913
 4377.5100  1.000870
 4377.5400  1.000545
 4377.5700  1.000022
 4377.6000  0.999127
 4377.6300  0.997688
 4377.6600  0.996181
 4377.6900  0.994924
 4377.7200  0.994176
 4377.7500  0.994226
 4377.7800  0.994918
 4377.8100  0.995698
 4377.8400  0.996108
 4377.8700  0.996041
 4377.9000  0.995645
 4377.9300  0.995231
 4377.9600  0.995015
 4377.9900  0.995162
 4378.0200  0.995918
 4378.0500  0.997505
 4378.0800  0.999678
 4378.1100  1.001484
 4378.1400  1.002478
 4378.1700  1.002416
 4378.2000  1.001608
 4378.2300  1.000446
 4378.2600  0.999093
 4378.2900  0.997992
 4378.3200  0.997294
 4378.3500  0.997594
 4378.3800  0.998582
 4378.4100  0.999921
 4378.4400  1.001237
 4378.4700  1.001871
 4378.5000  1.001834
 4378.5300  1.001078
 4378.5600  0.999655
 4378.5900  0.997745
 4378.6200  0.995363
 4378.6500  0.992510
 4378.6800  0.989541
 4378.7100  0.987114
 4378.7400  0.985802
 4378.7700  0.985395
 4378.8000  0.985418
 4378.8300  0.984931
 4378.8600  0.983495
 4378.8900  0.981775
 4378.9200  0.980141
 4378.9500  0.978934
 4378.9800  0.978517
 4379.0100  0.978841
 4379.0400  0.979706
 4379.0700  0.980963
 4379.1000  0.982158
 4379.1300  0.982450
 4379.1600  0.981778
 4379.1900  0.981312
 4379.2200  0.982122
 4379.2500  0.984554
 4379.2800  0.987652
 4379.3100  0.989837
 4379.3400  0.991207
 4379.3700  0.992587
 4379.4000  0.994515
 4379.4300  0.996547
 4379.4600  0.997792
 4379.4900  0.998002
 4379.5200  0.997968
 4379.5500  0.998618
 4379.5800  0.999629
 4379.6100  1.000042
 4379.6400  0.999288
 4379.6700  0.997431
 4379.7000  0.995021
 4379.7300  0.992522
 4379.7600  0.989601
 4379.7900  0.986408
 4379.8200  0.983352
 4379.8500  0.981063
 4379.8800  0.979598
 4379.9100  0.978412
 4379.9400  0.977206
 4379.9700  0.975986
 4380.0000  0.975174
 4380.0300  0.974880
 4380.0600  0.974656
 4380.0900  0.973791
 4380.1200  0.972024
 4380.1500  0.969791
 4380.1800  0.967453
 4380.2100  0.965639
 4380.2400  0.964302
 4380.2700  0.963511
 4380.3000  0.963402
 4380.3300  0.963806
 4380.3600  0.964453
 4380.3900  0.964887
 4380.4200  0.965130
 4380.4500  0.965443
 4380.4800  0.966164
 4380.5100  0.967484
 4380.5400  0.969353
 4380.5700  0.971651
 4380.6000  0.974158
 4380.6300  0.976487
 4380.6600  0.978269
 4380.6900  0.979049
 4380.7200  0.978787
 4380.7500  0.977754
 4380.7800  0.976032
 4380.8100  0.974464
 4380.8400  0.973263
 4380.8700  0.972738
 4380.9000  0.972698
 4380.9300  0.972790
 4380.9600  0.973117
 4380.9900  0.973948
 4381.0200  0.975789
 4381.0500  0.978343
 4381.0800  0.981295
 4381.1100  0.984131
 4381.1400  0.986766
 4381.1700  0.989605
 4381.2000  0.992252
 4381.2300  0.994034
 4381.2600  0.994266
 4381.2900  0.992783
 4381.3200  0.990255
 4381.3500  0.987518
 4381.3800  0.984834
 4381.4100  0.982114
 4381.4400  0.979509
 4381.4700  0.977481
 4381.5000  0.976410
 4381.5300  0.976451
 4381.5600  0.977268
 4381.5900  0.978198
 4381.6200  0.978911
 4381.6500  0.979001
 4381.6800  0.978269
 4381.7100  0.976737
 4381.7400  0.974661
 4381.7700  0.972442
 4381.8000  0.970363
 4381.8300  0.968582
 4381.8600  0.967629
 4381.8900  0.967696
 4381.9200  0.968575
 4381.9500  0.969580
 4381.9800  0.969868
 4382.0100  0.969064
 4382.0400  0.967397
