# Component: secondary
# Region: (6324,6424)
# KOREL: False
# Parameters: {'rv': -13.227370175433668, 'teff': 4245.7653757595326, 'vrot': 23.996280155948124, 'logg': 1.7, 'lr': 0.23869300694463319, 'z': 1.0}
6.3240128590e+03 2.2416752798e-01
6.3240428633e+03 2.2305932767e-01
6.3240728676e+03 2.2201443789e-01
6.3241028718e+03 2.2108238665e-01
6.3241328761e+03 2.2029442563e-01
6.3241628804e+03 2.1965465273e-01
6.3241928847e+03 2.1914453511e-01
6.3242228890e+03 2.1875847718e-01
6.3242528933e+03 2.1847362503e-01
6.3242828976e+03 2.1813268520e-01
6.3243129018e+03 2.1742433538e-01
6.3243429061e+03 2.1596476884e-01
6.3243729104e+03 2.1362092211e-01
6.3244029147e+03 2.1052989636e-01
6.3244329190e+03 2.0702738424e-01
6.3244629233e+03 2.0370299126e-01
6.3244929276e+03 2.0093950513e-01
6.3245229318e+03 1.9870225285e-01
6.3245529361e+03 1.9686267607e-01
6.3245829404e+03 1.9536999383e-01
6.3246129447e+03 1.9422458526e-01
6.3246429490e+03 1.9342417950e-01
6.3246729533e+03 1.9292802582e-01
6.3247029576e+03 1.9267445509e-01
6.3247329619e+03 1.9264206275e-01
6.3247629661e+03 1.9286054571e-01
6.3247929704e+03 1.9335859080e-01
6.3248229747e+03 1.9415125327e-01
6.3248529790e+03 1.9523062343e-01
6.3248829833e+03 1.9647556702e-01
6.3249129876e+03 1.9768295144e-01
6.3249429919e+03 1.9876956816e-01
6.3249729961e+03 1.9982640687e-01
6.3250030004e+03 2.0098539360e-01
6.3250330047e+03 2.0229986411e-01
6.3250630090e+03 2.0374242992e-01
6.3250930133e+03 2.0529078331e-01
6.3251230176e+03 2.0697470836e-01
6.3251530219e+03 2.0884648982e-01
6.3251830261e+03 2.1095042499e-01
6.3252130304e+03 2.1330603328e-01
6.3252430347e+03 2.1590899712e-01
6.3252730390e+03 2.1877841887e-01
6.3253030433e+03 2.2198713682e-01
6.3253330476e+03 2.2551834571e-01
6.3253630519e+03 2.2901980030e-01
6.3253930562e+03 2.3196593805e-01
