6505      0.9958    
6505.06   0.9961    
6505.12   0.9961    
6505.18   0.9961    
6505.24   0.9961    
6505.3    0.9961    
6505.36   0.9961    
6505.42   0.9961    
6505.48   0.996     
6505.54   0.9959    
6505.6    0.996     
6505.66   0.996     
6505.72   0.996     
6505.78   0.9959    
6505.84   0.9958    
6505.9    0.996     
6505.96   0.996     
6506.02   0.9959    
6506.08   0.9959    
6506.14   0.9959    
6506.2    0.9956    
6506.26   0.9933    
6506.32   0.9869    
6506.38   0.9849    
6506.44   0.9563    
6506.5    0.9128    
6506.56   0.9145    
6506.62   0.9596    
6506.68   0.9905    
6506.74   0.9956    
6506.8    0.9958    
6506.86   0.9958    
6506.92   0.9958    
6506.98   0.9957    
6507.04   0.9957    
6507.1    0.9957    
6507.16   0.9957    
6507.22   0.9957    
6507.28   0.9957    
6507.34   0.9957    
6507.4    0.9957    
6507.46   0.9957    
6507.52   0.9957    
6507.58   0.9956    
6507.64   0.9947    
6507.7    0.9916    
6507.76   0.9931    
6507.82   0.9953    
6507.88   0.9947    
6507.94   0.9913    
6508      0.9903    
6508.06   0.9937    
6508.12   0.9946    
6508.18   0.995     
6508.24   0.9953    
6508.3    0.9955    
6508.36   0.9955    
6508.42   0.9955    
6508.48   0.9955    
6508.54   0.9955    
6508.6    0.9955    
6508.66   0.9954    
6508.72   0.9952    
6508.78   0.9938    
6508.84   0.993     
6508.9    0.9949    
6508.96   0.9954    
6509.02   0.9954    
6509.08   0.9954    
6509.14   0.9953    
6509.2    0.9953    
6509.26   0.9953    
6509.32   0.9953    
6509.38   0.9948    
6509.44   0.9929    
6509.5    0.9937    
6509.56   0.9951    
6509.62   0.9952    
6509.68   0.9952    
6509.74   0.9952    
6509.8    0.9952    
6509.86   0.9952    
6509.92   0.9951    
6509.98   0.9949    
6510.04   0.9947    
6510.1    0.9932    
6510.16   0.9879    
6510.22   0.9722    
6510.28   0.9446    
6510.34   0.9733    
6510.4    0.9934    
6510.46   0.9949    
6510.52   0.995     
6510.58   0.9949    
6510.64   0.9943    
6510.7    0.9899    
6510.76   0.9893    
6510.82   0.994     
6510.88   0.9949    
6510.94   0.9949    
6511      0.9949    
6511.06   0.9949    
6511.12   0.9949    
6511.18   0.9949    
6511.24   0.9949    
6511.3    0.9948    
6511.36   0.9948    
6511.42   0.9948    
6511.48   0.9944    
6511.54   0.9915    
6511.6    0.991     
6511.66   0.994     
6511.72   0.9945    
6511.78   0.9946    
6511.84   0.9947    
6511.9    0.9947    
6511.96   0.9947    
6512.02   0.9947    
6512.08   0.9946    
6512.14   0.9946    
6512.2    0.9946    
6512.26   0.9946    
6512.32   0.9946    
6512.38   0.9946    
6512.44   0.9945    
6512.5    0.9945    
6512.56   0.9945    
6512.62   0.9945    
6512.68   0.9945    
6512.74   0.9945    
6512.8    0.9944    
6512.86   0.9944    
6512.92   0.9944    
6512.98   0.9942    
6513.04   0.9938    
6513.1    0.9941    
6513.16   0.9943    
6513.22   0.9943    
6513.28   0.9943    
6513.34   0.9943    
6513.4    0.9943    
6513.46   0.9941    
6513.52   0.9941    
6513.58   0.9942    
6513.64   0.9942    
6513.7    0.9942    
6513.76   0.9942    
6513.82   0.9941    
6513.88   0.9941    
6513.94   0.9941    
6514      0.9941    
6514.06   0.9941    
6514.12   0.994     
6514.18   0.994     
6514.24   0.994     
6514.3    0.994     
6514.36   0.994     
6514.42   0.994     
6514.48   0.9939    
6514.54   0.9939    
6514.6    0.9939    
6514.66   0.9939    
6514.72   0.9939    
6514.78   0.9938    
6514.84   0.9938    
6514.9    0.9938    
6514.96   0.9938    
6515.02   0.9938    
6515.08   0.9937    
6515.14   0.9937    
6515.2    0.9937    
6515.26   0.9937    
6515.32   0.9937    
6515.38   0.9936    
6515.44   0.9936    
6515.5    0.9936    
6515.56   0.9936    
6515.62   0.9936    
6515.68   0.9935    
6515.74   0.9935    
6515.8    0.9935    
6515.86   0.9935    
6515.92   0.9934    
6515.98   0.9906    
6516.04   0.9659    
6516.1    0.9555    
6516.16   0.9857    
6516.22   0.9931    
6516.28   0.9933    
6516.34   0.9933    
6516.4    0.9933    
6516.46   0.9932    
6516.52   0.993     
6516.58   0.9931    
6516.64   0.9932    
6516.7    0.9932    
6516.76   0.9932    
6516.82   0.9931    
6516.88   0.9931    
6516.94   0.9914    
6517      0.9845    
6517.06   0.9872    
6517.12   0.9925    
6517.18   0.993     
6517.24   0.993     
6517.3    0.993     
6517.36   0.9929    
6517.42   0.9929    
6517.48   0.9929    
6517.54   0.9928    
6517.6    0.9926    
6517.66   0.9926    
6517.72   0.9926    
6517.78   0.9919    
6517.84   0.9894    
6517.9    0.9904    
6517.96   0.9922    
6518.02   0.9926    
6518.08   0.9926    
6518.14   0.9926    
6518.2    0.9926    
6518.26   0.9926    
6518.32   0.9925    
6518.38   0.9925    
6518.44   0.9925    
6518.5    0.9925    
6518.56   0.9924    
6518.62   0.9924    
6518.68   0.9923    
6518.74   0.9922    
6518.8    0.9922    
6518.86   0.9923    
6518.92   0.9923    
6518.98   0.9923    
6519.04   0.9922    
6519.1    0.9922    
6519.16   0.9922    
6519.22   0.9922    
6519.28   0.9921    
6519.34   0.9921    
6519.4    0.9921    
6519.46   0.9921    
6519.52   0.992     
6519.58   0.992     
6519.64   0.992     
6519.7    0.9916    
6519.76   0.991     
6519.82   0.9916    
6519.88   0.9918    
6519.94   0.9918    
6520      0.9918    
6520.06   0.9917    
6520.12   0.9915    
6520.18   0.9915    
6520.24   0.9917    
6520.3    0.9917    
6520.36   0.9916    
6520.42   0.9916    
6520.48   0.9916    
6520.54   0.9915    
6520.6    0.9915    
6520.66   0.9915    
6520.72   0.9915    
6520.78   0.9914    
6520.84   0.9914    
6520.9    0.9914    
6520.96   0.9913    
6521.02   0.9913    
6521.08   0.9912    
6521.14   0.9912    
6521.2    0.9912    
6521.26   0.9912    
6521.32   0.9911    
6521.38   0.9909    
6521.44   0.9905    
6521.5    0.9907    
6521.56   0.991     
6521.62   0.991     
6521.68   0.991     
6521.74   0.9909    
6521.8    0.9909    
6521.86   0.9909    
6521.92   0.9908    
6521.98   0.9908    
6522.04   0.9906    
6522.1    0.9904    
6522.16   0.9906    
6522.22   0.9907    
6522.28   0.9906    
6522.34   0.9906    
6522.4    0.9906    
6522.46   0.9905    
6522.52   0.9905    
6522.58   0.9904    
6522.64   0.9904    
6522.7    0.9904    
6522.76   0.9904    
6522.82   0.9903    
6522.88   0.9903    
6522.94   0.9902    
6523      0.9902    
6523.06   0.9902    
6523.12   0.9901    
6523.18   0.9901    
6523.24   0.9901    
6523.3    0.99      
6523.36   0.99      
6523.42   0.99      
6523.48   0.9899    
6523.54   0.9899    
6523.6    0.9898    
6523.66   0.9898    
6523.72   0.9898    
6523.78   0.9897    
6523.84   0.9897    
6523.9    0.9897    
6523.96   0.9896    
6524.02   0.9896    
6524.08   0.9895    
6524.14   0.9895    
6524.2    0.9895    
6524.26   0.9894    
6524.32   0.9893    
6524.38   0.9892    
6524.44   0.9892    
6524.5    0.9892    
6524.56   0.9892    
6524.62   0.9891    
6524.68   0.9887    
6524.74   0.9884    
6524.8    0.9889    
6524.86   0.989     
6524.92   0.989     
6524.98   0.9889    
6525.04   0.9889    
6525.1    0.9888    
6525.16   0.9888    
6525.22   0.9887    
6525.28   0.9887    
6525.34   0.9887    
6525.4    0.9886    
6525.46   0.9886    
6525.52   0.9885    
6525.58   0.9885    
6525.64   0.9884    
6525.7    0.9884    
6525.76   0.988     
6525.82   0.9864    
6525.88   0.9865    
6525.94   0.9879    
6526      0.9882    
6526.06   0.9881    
6526.12   0.9881    
6526.18   0.988     
6526.24   0.9877    
6526.3    0.9871    
6526.36   0.9875    
6526.42   0.9878    
