# Component: secondary
# Region: (6330.0,6375.0)
# KOREL: False
# Parameters: {'rv': -49.9460982465, 'teff': 18000.0, 'vrot': 50.0, 'logg': 4.2, 'lr': 0.3, 'z': 1.0}
6.3353250000e+03 2.9990999412e-01
6.3353500000e+03 2.9990812792e-01
6.3353750000e+03 2.9990636702e-01
6.3354000000e+03 2.9990470820e-01
6.3354250000e+03 2.9990314883e-01
6.3354500000e+03 2.9990168682e-01
6.3354750000e+03 2.9990032088e-01
6.3355000000e+03 2.9989905062e-01
6.3355250000e+03 2.9989787632e-01
6.3355500000e+03 2.9989679783e-01
6.3355750000e+03 2.9989581259e-01
6.3356000000e+03 2.9989491014e-01
6.3356250000e+03 2.9989407046e-01
6.3356500000e+03 2.9989326867e-01
6.3356750000e+03 2.9989248977e-01
6.3357000000e+03 2.9989173779e-01
6.3357250000e+03 2.9989102453e-01
6.3357500000e+03 2.9989035034e-01
6.3357750000e+03 2.9988970473e-01
6.3358000000e+03 2.9988908078e-01
6.3358250000e+03 2.9988848173e-01
6.3358500000e+03 2.9988792054e-01
6.3358750000e+03 2.9988741161e-01
6.3359000000e+03 2.9988696514e-01
6.3359250000e+03 2.9988658817e-01
6.3359500000e+03 2.9988628849e-01
6.3359750000e+03 2.9988607589e-01
6.3360000000e+03 2.9988595699e-01
6.3360250000e+03 2.9988592865e-01
6.3360500000e+03 2.9988597847e-01
6.3360750000e+03 2.9988609455e-01
6.3361000000e+03 2.9988627347e-01
6.3361250000e+03 2.9988651591e-01
6.3361500000e+03 2.9988682381e-01
6.3361750000e+03 2.9988719970e-01
6.3362000000e+03 2.9988764563e-01
6.3362250000e+03 2.9988816358e-01
6.3362500000e+03 2.9988875630e-01
6.3362750000e+03 2.9988942892e-01
6.3363000000e+03 2.9989018704e-01
6.3363250000e+03 2.9989103017e-01
6.3363500000e+03 2.9989194434e-01
6.3363750000e+03 2.9989290165e-01
6.3364000000e+03 2.9989387703e-01
6.3364250000e+03 2.9989486643e-01
6.3364500000e+03 2.9989588374e-01
6.3364750000e+03 2.9989694500e-01
6.3365000000e+03 2.9989806040e-01
6.3365250000e+03 2.9989923519e-01
6.3365500000e+03 2.9990047299e-01
6.3365750000e+03 2.9990177722e-01
6.3366000000e+03 2.9990315107e-01
6.3366250000e+03 2.9990459756e-01
6.3366500000e+03 2.9990611962e-01
6.3366750000e+03 2.9990771905e-01
6.3367000000e+03 2.9990939780e-01
6.3367250000e+03 2.9991115924e-01
6.3367500000e+03 2.9991300639e-01
6.3367750000e+03 2.9991494322e-01
6.3368000000e+03 2.9991697389e-01
6.3368250000e+03 2.9991910355e-01
6.3368500000e+03 2.9992133947e-01
6.3368750000e+03 2.9992369030e-01
6.3369000000e+03 2.9992616493e-01
6.3369250000e+03 2.9992877265e-01
6.3369500000e+03 2.9993152470e-01
6.3369750000e+03 2.9993444376e-01
6.3370000000e+03 2.9993757892e-01
6.3370250000e+03 2.9994101310e-01
6.3370500000e+03 2.9994482364e-01
6.3370750000e+03 2.9994894046e-01
6.3371000000e+03 2.9995297709e-01
6.3371250000e+03 2.9995631644e-01
6.3371500000e+03 2.9995852553e-01
6.3371750000e+03 2.9995966652e-01
6.3372000000e+03 2.9996013924e-01
6.3372250000e+03 2.9996031624e-01
6.3372500000e+03 2.9996038746e-01
6.3372750000e+03 2.9996041614e-01
6.3373000000e+03 2.9996041885e-01
6.3373250000e+03 2.9996040234e-01
6.3373500000e+03 2.9996037379e-01
6.3373750000e+03 2.9996033990e-01
6.3374000000e+03 2.9996030449e-01
6.3374250000e+03 2.9996026972e-01
6.3374500000e+03 2.9996023591e-01
6.3374750000e+03 2.9996020308e-01
6.3375000000e+03 2.9996017140e-01
6.3375250000e+03 2.9996014075e-01
6.3375500000e+03 2.9996011097e-01
6.3375750000e+03 2.9996008225e-01
6.3376000000e+03 2.9996005497e-01
6.3376250000e+03 2.9996002940e-01
6.3376500000e+03 2.9996000496e-01
6.3376750000e+03 2.9995998128e-01
6.3377000000e+03 2.9995995851e-01
6.3377250000e+03 2.9995993637e-01
6.3377500000e+03 2.9995991601e-01
6.3377750000e+03 2.9995990032e-01
6.3378000000e+03 2.9995989134e-01
6.3378250000e+03 2.9995989014e-01
6.3378500000e+03 2.9995990430e-01
6.3378750000e+03 2.9995995541e-01
6.3379000000e+03 2.9996006762e-01
6.3379250000e+03 2.9996023889e-01
6.3379500000e+03 2.9996043444e-01
6.3379750000e+03 2.9996061513e-01
6.3380000000e+03 2.9996076142e-01
6.3380250000e+03 2.9996087195e-01
6.3380500000e+03 2.9996095153e-01
6.3380750000e+03 2.9996100799e-01
6.3381000000e+03 2.9996105447e-01
6.3381250000e+03 2.9996110500e-01
6.3381500000e+03 2.9996116764e-01
6.3381750000e+03 2.9996123830e-01
6.3382000000e+03 2.9996130662e-01
6.3382250000e+03 2.9996136403e-01
6.3382500000e+03 2.9996140196e-01
6.3382750000e+03 2.9996140929e-01
6.3383000000e+03 2.9996136697e-01
6.3383250000e+03 2.9996124174e-01
6.3383500000e+03 2.9996097970e-01
6.3383750000e+03 2.9996050437e-01
6.3384000000e+03 2.9995972627e-01
6.3384250000e+03 2.9995856327e-01
6.3384500000e+03 2.9995696704e-01
6.3384750000e+03 2.9995494489e-01
6.3385000000e+03 2.9995256532e-01
6.3385250000e+03 2.9994994201e-01
6.3385500000e+03 2.9994720448e-01
6.3385750000e+03 2.9994446772e-01
6.3386000000e+03 2.9994180813e-01
6.3386250000e+03 2.9993924515e-01
6.3386500000e+03 2.9993669718e-01
6.3386750000e+03 2.9993390058e-01
6.3387000000e+03 2.9993040578e-01
6.3387250000e+03 2.9992582669e-01
6.3387500000e+03 2.9992021432e-01
6.3387750000e+03 2.9991409963e-01
6.3388000000e+03 2.9990806458e-01
6.3388250000e+03 2.9990232297e-01
6.3388500000e+03 2.9989670480e-01
6.3388750000e+03 2.9989093823e-01
6.3389000000e+03 2.9988494251e-01
6.3389250000e+03 2.9987889670e-01
6.3389500000e+03 2.9987305775e-01
6.3389750000e+03 2.9986756507e-01
6.3390000000e+03 2.9986242102e-01
6.3390250000e+03 2.9985757343e-01
6.3390500000e+03 2.9985296995e-01
6.3390750000e+03 2.9984855821e-01
6.3391000000e+03 2.9984426656e-01
6.3391250000e+03 2.9984001042e-01
6.3391500000e+03 2.9983574589e-01
6.3391750000e+03 2.9983151600e-01
6.3392000000e+03 2.9982741890e-01
6.3392250000e+03 2.9982353107e-01
6.3392500000e+03 2.9981987422e-01
6.3392750000e+03 2.9981643662e-01
6.3393000000e+03 2.9981320020e-01
6.3393250000e+03 2.9981015012e-01
6.3393500000e+03 2.9980727381e-01
6.3393750000e+03 2.9980455997e-01
6.3394000000e+03 2.9980200040e-01
6.3394250000e+03 2.9979959284e-01
6.3394500000e+03 2.9979733903e-01
6.3394750000e+03 2.9979524198e-01
6.3395000000e+03 2.9979330061e-01
6.3395250000e+03 2.9979150003e-01
6.3395500000e+03 2.9978975953e-01
6.3395750000e+03 2.9978776331e-01
6.3396000000e+03 2.9978470127e-01
6.3396250000e+03 2.9977932823e-01
6.3396500000e+03 2.9977076422e-01
6.3396750000e+03 2.9975944903e-01
6.3397000000e+03 2.9974701567e-01
6.3397250000e+03 2.9973508282e-01
6.3397500000e+03 2.9972436589e-01
6.3397750000e+03 2.9971482844e-01
6.3398000000e+03 2.9970621818e-01
6.3398250000e+03 2.9969833976e-01
6.3398500000e+03 2.9969107603e-01
6.3398750000e+03 2.9968435231e-01
6.3399000000e+03 2.9967811588e-01
6.3399250000e+03 2.9967232629e-01
6.3399500000e+03 2.9966695400e-01
6.3399750000e+03 2.9966199123e-01
6.3400000000e+03 2.9965745979e-01
6.3400250000e+03 2.9965339604e-01
6.3400500000e+03 2.9964981474e-01
6.3400750000e+03 2.9964668818e-01
6.3401000000e+03 2.9964396313e-01
6.3401250000e+03 2.9964158917e-01
6.3401500000e+03 2.9963953049e-01
6.3401750000e+03 2.9963776663e-01
6.3402000000e+03 2.9963629021e-01
6.3402250000e+03 2.9963510760e-01
6.3402500000e+03 2.9963423497e-01
6.3402750000e+03 2.9963369674e-01
6.3403000000e+03 2.9963352192e-01
6.3403250000e+03 2.9963374112e-01
6.3403500000e+03 2.9963438289e-01
6.3403750000e+03 2.9963546926e-01
6.3404000000e+03 2.9963701589e-01
6.3404250000e+03 2.9963903325e-01
6.3404500000e+03 2.9964152388e-01
6.3404750000e+03 2.9964447295e-01
6.3405000000e+03 2.9964783615e-01
6.3405250000e+03 2.9965153146e-01
6.3405500000e+03 2.9965544442e-01
6.3405750000e+03 2.9965945028e-01
6.3406000000e+03 2.9966344565e-01
6.3406250000e+03 2.9966737870e-01
6.3406500000e+03 2.9967126180e-01
6.3406750000e+03 2.9967516679e-01
6.3407000000e+03 2.9967920871e-01
6.3407250000e+03 2.9968352588e-01
6.3407500000e+03 2.9968827163e-01
6.3407750000e+03 2.9969357709e-01
6.3408000000e+03 2.9969941237e-01
6.3408250000e+03 2.9970541340e-01
6.3408500000e+03 2.9971096420e-01
6.3408750000e+03 2.9971562711e-01
6.3409000000e+03 2.9971949240e-01
6.3409250000e+03 2.9972301984e-01
6.3409500000e+03 2.9972660210e-01
6.3409750000e+03 2.9973030046e-01
6.3410000000e+03 2.9973390370e-01
6.3410250000e+03 2.9973719907e-01
6.3410500000e+03 2.9974018915e-01
6.3410750000e+03 2.9974305890e-01
6.3411000000e+03 2.9974600237e-01
6.3411250000e+03 2.9974913123e-01
6.3411500000e+03 2.9975249237e-01
6.3411750000e+03 2.9975610756e-01
6.3412000000e+03 2.9975998521e-01
6.3412250000e+03 2.9976409758e-01
6.3412500000e+03 2.9976836164e-01
6.3412750000e+03 2.9977268055e-01
6.3413000000e+03 2.9977701962e-01
6.3413250000e+03 2.9978142721e-01
6.3413500000e+03 2.9978598254e-01
6.3413750000e+03 2.9979074439e-01
6.3414000000e+03 2.9979574189e-01
6.3414250000e+03 2.9980098939e-01
6.3414500000e+03 2.9980649893e-01
6.3414750000e+03 2.9981228378e-01
6.3415000000e+03 2.9981835832e-01
6.3415250000e+03 2.9982473853e-01
6.3415500000e+03 2.9983145039e-01
6.3415750000e+03 2.9983853468e-01
6.3416000000e+03 2.9984605298e-01
6.3416250000e+03 2.9985410069e-01
6.3416500000e+03 2.9986283449e-01
6.3416750000e+03 2.9987249046e-01
6.3417000000e+03 2.9988325015e-01
6.3417250000e+03 2.9989478750e-01
6.3417500000e+03 2.9990583918e-01
6.3417750000e+03 2.9991462120e-01
6.3418000000e+03 2.9992006762e-01
6.3418250000e+03 2.9992255507e-01
6.3418500000e+03 2.9992330728e-01
6.3418750000e+03 2.9992337349e-01
6.3419000000e+03 2.9992325926e-01
6.3419250000e+03 2.9992311903e-01
6.3419500000e+03 2.9992298477e-01
6.3419750000e+03 2.9992286264e-01
6.3420000000e+03 2.9992275455e-01
6.3420250000e+03 2.9992266128e-01
6.3420500000e+03 2.9992258298e-01
6.3420750000e+03 2.9992251866e-01
6.3421000000e+03 2.9992246880e-01
6.3421250000e+03 2.9992243513e-01
6.3421500000e+03 2.9992242096e-01
6.3421750000e+03 2.9992242938e-01
6.3422000000e+03 2.9992245984e-01
6.3422250000e+03 2.9992250549e-01
6.3422500000e+03 2.9992255263e-01
6.3422750000e+03 2.9992257951e-01
6.3423000000e+03 2.9992256079e-01
6.3423250000e+03 2.9992247105e-01
6.3423500000e+03 2.9992229147e-01
6.3423750000e+03 2.9992201104e-01
6.3424000000e+03 2.9992162826e-01
6.3424250000e+03 2.9992114959e-01
6.3424500000e+03 2.9992058660e-01
6.3424750000e+03 2.9991995364e-01
6.3425000000e+03 2.9991926618e-01
6.3425250000e+03 2.9991853991e-01
6.3425500000e+03 2.9991778940e-01
6.3425750000e+03 2.9991702352e-01
6.3426000000e+03 2.9991624453e-01
6.3426250000e+03 2.9991545273e-01
6.3426500000e+03 2.9991464736e-01
6.3426750000e+03 2.9991382727e-01
6.3427000000e+03 2.9991299193e-01
6.3427250000e+03 2.9991213984e-01
6.3427500000e+03 2.9991126941e-01
6.3427750000e+03 2.9991037956e-01
6.3428000000e+03 2.9990946945e-01
6.3428250000e+03 2.9990853894e-01
6.3428500000e+03 2.9990758673e-01
6.3428750000e+03 2.9990660714e-01
6.3429000000e+03 2.9990559015e-01
6.3429250000e+03 2.9990452861e-01
6.3429500000e+03 2.9990342254e-01
6.3429750000e+03 2.9990227710e-01
6.3430000000e+03 2.9990109519e-01
6.3430250000e+03 2.9989987321e-01
6.3430500000e+03 2.9989860262e-01
6.3430750000e+03 2.9989727586e-01
6.3431000000e+03 2.9989589245e-01
6.3431250000e+03 2.9989445962e-01
6.3431500000e+03 2.9989298636e-01
6.3431750000e+03 2.9989147572e-01
6.3432000000e+03 2.9988992413e-01
6.3432250000e+03 2.9988831584e-01
6.3432500000e+03 2.9988660167e-01
6.3432750000e+03 2.9988466981e-01
6.3433000000e+03 2.9988236089e-01
6.3433250000e+03 2.9987957746e-01
6.3433500000e+03 2.9987639567e-01
6.3433750000e+03 2.9987302529e-01
6.3434000000e+03 2.9986965213e-01
6.3434250000e+03 2.9986634530e-01
6.3434500000e+03 2.9986308933e-01
6.3434750000e+03 2.9985984722e-01
6.3435000000e+03 2.9985659066e-01
6.3435250000e+03 2.9985330129e-01
6.3435500000e+03 2.9984996596e-01
6.3435750000e+03 2.9984657300e-01
6.3436000000e+03 2.9984311238e-01
6.3436250000e+03 2.9983957652e-01
6.3436500000e+03 2.9983595759e-01
6.3436750000e+03 2.9983224669e-01
6.3437000000e+03 2.9982843206e-01
6.3437250000e+03 2.9982449821e-01
6.3437500000e+03 2.9982042195e-01
6.3437750000e+03 2.9981616613e-01
6.3438000000e+03 2.9981168284e-01
6.3438250000e+03 2.9980693656e-01
6.3438500000e+03 2.9980192292e-01
6.3438750000e+03 2.9979665733e-01
6.3439000000e+03 2.9979114961e-01
6.3439250000e+03 2.9978539361e-01
6.3439500000e+03 2.9977937473e-01
6.3439750000e+03 2.9977307750e-01
6.3440000000e+03 2.9976648236e-01
6.3440250000e+03 2.9975956077e-01
6.3440500000e+03 2.9975227570e-01
6.3440750000e+03 2.9974458382e-01
6.3441000000e+03 2.9973643706e-01
6.3441250000e+03 2.9972778153e-01
6.3441500000e+03 2.9971855486e-01
6.3441750000e+03 2.9970868487e-01
6.3442000000e+03 2.9969808739e-01
6.3442250000e+03 2.9968666301e-01
6.3442500000e+03 2.9967429159e-01
6.3442750000e+03 2.9966082769e-01
6.3443000000e+03 2.9964609732e-01
6.3443250000e+03 2.9962988708e-01
6.3443500000e+03 2.9961192821e-01
6.3443750000e+03 2.9959187499e-01
6.3444000000e+03 2.9956927852e-01
6.3444250000e+03 2.9954349882e-01
6.3444500000e+03 2.9951353839e-01
6.3444750000e+03 2.9947778560e-01
6.3445000000e+03 2.9943341476e-01
6.3445250000e+03 2.9937636375e-01
6.3445500000e+03 2.9930266706e-01
6.3445750000e+03 2.9920979489e-01
6.3446000000e+03 2.9909678289e-01
6.3446250000e+03 2.9896392366e-01
6.3446500000e+03 2.9881326043e-01
6.3446750000e+03 2.9864836519e-01
6.3447000000e+03 2.9847340773e-01
6.3447250000e+03 2.9829182411e-01
6.3447500000e+03 2.9810501193e-01
6.3447750000e+03 2.9791220753e-01
6.3448000000e+03 2.9771070448e-01
6.3448250000e+03 2.9749585838e-01
6.3448500000e+03 2.9725947798e-01
6.3448750000e+03 2.9698734779e-01
6.3449000000e+03 2.9666148255e-01
6.3449250000e+03 2.9626723358e-01
6.3449500000e+03 2.9579752938e-01
6.3449750000e+03 2.9525239918e-01
6.3450000000e+03 2.9463682030e-01
6.3450250000e+03 2.9395913229e-01
6.3450500000e+03 2.9323088585e-01
6.3450750000e+03 2.9246749539e-01
6.3451000000e+03 2.9168869379e-01
6.3451250000e+03 2.9091763025e-01
6.3451500000e+03 2.9017619572e-01
6.3451750000e+03 2.8947639054e-01
6.3452000000e+03 2.8881793820e-01
6.3452250000e+03 2.8819566479e-01
6.3452500000e+03 2.8760524655e-01
6.3452750000e+03 2.8704375509e-01
6.3453000000e+03 2.8650916822e-01
6.3453250000e+03 2.8600000595e-01
6.3453500000e+03 2.8551515920e-01
6.3453750000e+03 2.8505379161e-01
6.3454000000e+03 2.8461522296e-01
6.3454250000e+03 2.8419876637e-01
6.3454500000e+03 2.8380363612e-01
6.3454750000e+03 2.8342907117e-01
6.3455000000e+03 2.8307453801e-01
6.3455250000e+03 2.8273975048e-01
6.3455500000e+03 2.8242452973e-01
6.3455750000e+03 2.8212869598e-01
6.3456000000e+03 2.8185205319e-01
6.3456250000e+03 2.8159440891e-01
6.3456500000e+03 2.8135558730e-01
6.3456750000e+03 2.8113543339e-01
6.3457000000e+03 2.8093381132e-01
6.3457250000e+03 2.8075060051e-01
6.3457500000e+03 2.8058569464e-01
6.3457750000e+03 2.8043900164e-01
6.3458000000e+03 2.8031044028e-01
6.3458250000e+03 2.8019994137e-01
6.3458500000e+03 2.8010744979e-01
6.3458750000e+03 2.8003291380e-01
6.3459000000e+03 2.7997625480e-01
6.3459250000e+03 2.7993732895e-01
6.3459500000e+03 2.7991594079e-01
6.3459750000e+03 2.7991194561e-01
6.3460000000e+03 2.7992536644e-01
6.3460250000e+03 2.7995638880e-01
6.3460500000e+03 2.8000522369e-01
6.3460750000e+03 2.8007199714e-01
6.3461000000e+03 2.8015675549e-01
6.3461250000e+03 2.8025952293e-01
6.3461500000e+03 2.8038033367e-01
6.3461750000e+03 2.8051923634e-01
6.3462000000e+03 2.8067629259e-01
6.3462250000e+03 2.8085157590e-01
6.3462500000e+03 2.8104517200e-01
6.3462750000e+03 2.8125717853e-01
6.3463000000e+03 2.8148770793e-01
6.3463250000e+03 2.8173689249e-01
6.3463500000e+03 2.8200488943e-01
6.3463750000e+03 2.8229188329e-01
6.3464000000e+03 2.8259808810e-01
6.3464250000e+03 2.8292375434e-01
6.3464500000e+03 2.8326917203e-01
6.3464750000e+03 2.8363467042e-01
6.3465000000e+03 2.8402062347e-01
6.3465250000e+03 2.8442748078e-01
6.3465500000e+03 2.8485575300e-01
6.3465750000e+03 2.8530590211e-01
6.3466000000e+03 2.8577805624e-01
6.3466250000e+03 2.8627105749e-01
6.3466500000e+03 2.8678177190e-01
6.3466750000e+03 2.8730607596e-01
6.3467000000e+03 2.8784039582e-01
6.3467250000e+03 2.8838186596e-01
6.3467500000e+03 2.8892772165e-01
6.3467750000e+03 2.8947612217e-01
6.3468000000e+03 2.9002715688e-01
6.3468250000e+03 2.9058321439e-01
6.3468500000e+03 2.9114836040e-01
6.3468750000e+03 2.9172686831e-01
6.3469000000e+03 2.9232243510e-01
6.3469250000e+03 2.9293802023e-01
6.3469500000e+03 2.9357617444e-01
6.3469750000e+03 2.9423760929e-01
6.3470000000e+03 2.9491633992e-01
6.3470250000e+03 2.9559711522e-01
6.3470500000e+03 2.9625963162e-01
6.3470750000e+03 2.9688421350e-01
6.3471000000e+03 2.9745467879e-01
6.3471250000e+03 2.9795863594e-01
6.3471500000e+03 2.9838678493e-01
6.3471750000e+03 2.9873286030e-01
6.3472000000e+03 2.9899473651e-01
