# Component: primary
# Region: (6330.0,6375.0)
# KOREL: False
# Parameters: {'rv': 100.009478284, 'teff': 25000.0, 'vrot': 150.0, 'logg': 4.2, 'lr': 0.7, 'z': 1.0}
6.3321250000e+03 6.9993031780e-01
6.3321500000e+03 6.9992949096e-01
6.3321750000e+03 6.9992883914e-01
6.3322000000e+03 6.9992815833e-01
6.3322250000e+03 6.9992750640e-01
6.3322500000e+03 6.9992686712e-01
6.3322750000e+03 6.9992624281e-01
6.3323000000e+03 6.9992563098e-01
6.3323250000e+03 6.9992503074e-01
6.3323500000e+03 6.9992444094e-01
6.3323750000e+03 6.9992386099e-01
6.3324000000e+03 6.9992329047e-01
6.3324250000e+03 6.9992272906e-01
6.3324500000e+03 6.9992217648e-01
6.3324750000e+03 6.9992163237e-01
6.3325000000e+03 6.9992109651e-01
6.3325250000e+03 6.9992056884e-01
6.3325500000e+03 6.9992004925e-01
6.3325750000e+03 6.9991953763e-01
6.3326000000e+03 6.9991903391e-01
6.3326250000e+03 6.9991853800e-01
6.3326500000e+03 6.9991804986e-01
6.3326750000e+03 6.9991756951e-01
6.3327000000e+03 6.9991709672e-01
6.3327250000e+03 6.9991663121e-01
6.3327500000e+03 6.9991617296e-01
6.3327750000e+03 6.9991572207e-01
6.3328000000e+03 6.9991527848e-01
6.3328250000e+03 6.9991484231e-01
6.3328500000e+03 6.9991441341e-01
6.3328750000e+03 6.9991399106e-01
6.3329000000e+03 6.9991357498e-01
6.3329250000e+03 6.9991316544e-01
6.3329500000e+03 6.9991276252e-01
6.3329750000e+03 6.9991236631e-01
6.3330000000e+03 6.9991197726e-01
6.3330250000e+03 6.9991159594e-01
6.3330500000e+03 6.9991122230e-01
6.3330750000e+03 6.9991085529e-01
6.3331000000e+03 6.9991049379e-01
6.3331250000e+03 6.9991013509e-01
6.3331500000e+03 6.9990976705e-01
6.3331750000e+03 6.9990935033e-01
6.3332000000e+03 6.9990877364e-01
6.3332250000e+03 6.9990776950e-01
6.3332500000e+03 6.9990579810e-01
6.3332750000e+03 6.9990195273e-01
6.3333000000e+03 6.9989501540e-01
6.3333250000e+03 6.9988374034e-01
6.3333500000e+03 6.9986728077e-01
6.3333750000e+03 6.9984556806e-01
6.3334000000e+03 6.9981943265e-01
6.3334250000e+03 6.9979039710e-01
6.3334500000e+03 6.9976024029e-01
6.3334750000e+03 6.9973050626e-01
6.3335000000e+03 6.9970217490e-01
6.3335250000e+03 6.9967561502e-01
6.3335500000e+03 6.9965076332e-01
6.3335750000e+03 6.9962736641e-01
6.3336000000e+03 6.9960515138e-01
6.3336250000e+03 6.9958389489e-01
6.3336500000e+03 6.9956342373e-01
6.3336750000e+03 6.9954359178e-01
6.3337000000e+03 6.9952426021e-01
6.3337250000e+03 6.9950530135e-01
6.3337500000e+03 6.9948663320e-01
6.3337750000e+03 6.9946824917e-01
6.3338000000e+03 6.9945020041e-01
6.3338250000e+03 6.9943254449e-01
6.3338500000e+03 6.9941530539e-01
6.3338750000e+03 6.9939847052e-01
6.3339000000e+03 6.9938201099e-01
6.3339250000e+03 6.9936589835e-01
6.3339500000e+03 6.9935010972e-01
6.3339750000e+03 6.9933462672e-01
6.3340000000e+03 6.9931943404e-01
6.3340250000e+03 6.9930451881e-01
6.3340500000e+03 6.9928987001e-01
6.3340750000e+03 6.9927547797e-01
6.3341000000e+03 6.9926133406e-01
6.3341250000e+03 6.9924743054e-01
6.3341500000e+03 6.9923376038e-01
6.3341750000e+03 6.9922031776e-01
6.3342000000e+03 6.9920709764e-01
6.3342250000e+03 6.9919409457e-01
6.3342500000e+03 6.9918130340e-01
6.3342750000e+03 6.9916871969e-01
6.3343000000e+03 6.9915633932e-01
6.3343250000e+03 6.9914415771e-01
6.3343500000e+03 6.9913217094e-01
6.3343750000e+03 6.9912037595e-01
6.3344000000e+03 6.9910876970e-01
6.3344250000e+03 6.9909734940e-01
6.3344500000e+03 6.9908611207e-01
6.3344750000e+03 6.9907505542e-01
6.3345000000e+03 6.9906417939e-01
6.3345250000e+03 6.9905348905e-01
6.3345500000e+03 6.9904299853e-01
6.3345750000e+03 6.9903273246e-01
6.3346000000e+03 6.9902272174e-01
6.3346250000e+03 6.9901299060e-01
6.3346500000e+03 6.9900354132e-01
6.3346750000e+03 6.9899434860e-01
6.3347000000e+03 6.9898536701e-01
6.3347250000e+03 6.9897655025e-01
6.3347500000e+03 6.9896786612e-01
6.3347750000e+03 6.9895930056e-01
6.3348000000e+03 6.9895085457e-01
6.3348250000e+03 6.9894253443e-01
6.3348500000e+03 6.9893434700e-01
6.3348750000e+03 6.9892629762e-01
6.3349000000e+03 6.9891838924e-01
6.3349250000e+03 6.9891062308e-01
6.3349500000e+03 6.9890299929e-01
6.3349750000e+03 6.9889551826e-01
6.3350000000e+03 6.9888818013e-01
6.3350250000e+03 6.9888098508e-01
6.3350500000e+03 6.9887393266e-01
6.3350750000e+03 6.9886702207e-01
6.3351000000e+03 6.9886025283e-01
6.3351250000e+03 6.9885362406e-01
6.3351500000e+03 6.9884713436e-01
6.3351750000e+03 6.9884078045e-01
6.3352000000e+03 6.9883455699e-01
6.3352250000e+03 6.9882845759e-01
6.3352500000e+03 6.9882247377e-01
6.3352750000e+03 6.9881659791e-01
6.3353000000e+03 6.9881081464e-01
6.3353250000e+03 6.9880510983e-01
6.3353500000e+03 6.9879948343e-01
6.3353750000e+03 6.9879394046e-01
6.3354000000e+03 6.9878849049e-01
6.3354250000e+03 6.9878314679e-01
6.3354500000e+03 6.9877792436e-01
6.3354750000e+03 6.9877283635e-01
6.3355000000e+03 6.9876789269e-01
6.3355250000e+03 6.9876309902e-01
6.3355500000e+03 6.9875845750e-01
6.3355750000e+03 6.9875396802e-01
6.3356000000e+03 6.9874962969e-01
6.3356250000e+03 6.9874544151e-01
6.3356500000e+03 6.9874140162e-01
6.3356750000e+03 6.9873750857e-01
6.3357000000e+03 6.9873376134e-01
6.3357250000e+03 6.9873015855e-01
6.3357500000e+03 6.9872669950e-01
6.3357750000e+03 6.9872338489e-01
6.3358000000e+03 6.9872021563e-01
6.3358250000e+03 6.9871719222e-01
6.3358500000e+03 6.9871431557e-01
6.3358750000e+03 6.9871158656e-01
6.3359000000e+03 6.9870900661e-01
6.3359250000e+03 6.9870657765e-01
6.3359500000e+03 6.9870430053e-01
6.3359750000e+03 6.9870217052e-01
6.3360000000e+03 6.9870017302e-01
6.3360250000e+03 6.9869828487e-01
6.3360500000e+03 6.9869648559e-01
6.3360750000e+03 6.9869476905e-01
6.3361000000e+03 6.9869313957e-01
6.3361250000e+03 6.9869159441e-01
6.3361500000e+03 6.9869011576e-01
6.3361750000e+03 6.9868867987e-01
6.3362000000e+03 6.9868726764e-01
6.3362250000e+03 6.9868587390e-01
6.3362500000e+03 6.9868450920e-01
6.3362750000e+03 6.9868319445e-01
6.3363000000e+03 6.9868195570e-01
6.3363250000e+03 6.9868081592e-01
6.3363500000e+03 6.9867979014e-01
6.3363750000e+03 6.9867888779e-01
6.3364000000e+03 6.9867811330e-01
6.3364250000e+03 6.9867746835e-01
6.3364500000e+03 6.9867695359e-01
6.3364750000e+03 6.9867656890e-01
6.3365000000e+03 6.9867631408e-01
6.3365250000e+03 6.9867618880e-01
6.3365500000e+03 6.9867619286e-01
6.3365750000e+03 6.9867632627e-01
6.3366000000e+03 6.9867658908e-01
6.3366250000e+03 6.9867698123e-01
6.3366500000e+03 6.9867750260e-01
6.3366750000e+03 6.9867815332e-01
6.3367000000e+03 6.9867893353e-01
6.3367250000e+03 6.9867984336e-01
6.3367500000e+03 6.9868088305e-01
6.3367750000e+03 6.9868205284e-01
6.3368000000e+03 6.9868335303e-01
6.3368250000e+03 6.9868478395e-01
6.3368500000e+03 6.9868634603e-01
6.3368750000e+03 6.9868803953e-01
6.3369000000e+03 6.9868986496e-01
6.3369250000e+03 6.9869182302e-01
6.3369500000e+03 6.9869391309e-01
6.3369750000e+03 6.9869613354e-01
6.3370000000e+03 6.9869848159e-01
6.3370250000e+03 6.9870095331e-01
6.3370500000e+03 6.9870354762e-01
6.3370750000e+03 6.9870627043e-01
6.3371000000e+03 6.9870913451e-01
6.3371250000e+03 6.9871215494e-01
6.3371500000e+03 6.9871534427e-01
6.3371750000e+03 6.9871870767e-01
6.3372000000e+03 6.9872223062e-01
6.3372250000e+03 6.9872586741e-01
6.3372500000e+03 6.9872955724e-01
6.3372750000e+03 6.9873326194e-01
6.3373000000e+03 6.9873698706e-01
6.3373250000e+03 6.9874077018e-01
6.3373500000e+03 6.9874465345e-01
6.3373750000e+03 6.9874866436e-01
6.3374000000e+03 6.9875281463e-01
6.3374250000e+03 6.9875710561e-01
6.3374500000e+03 6.9876152725e-01
6.3374750000e+03 6.9876605805e-01
6.3375000000e+03 6.9877067564e-01
6.3375250000e+03 6.9877537277e-01
6.3375500000e+03 6.9878015937e-01
6.3375750000e+03 6.9878505187e-01
6.3376000000e+03 6.9879006449e-01
6.3376250000e+03 6.9879520518e-01
6.3376500000e+03 6.9880047596e-01
6.3376750000e+03 6.9880587693e-01
6.3377000000e+03 6.9881140810e-01
6.3377250000e+03 6.9881707012e-01
6.3377500000e+03 6.9882286375e-01
6.3377750000e+03 6.9882878996e-01
6.3378000000e+03 6.9883485020e-01
6.3378250000e+03 6.9884104498e-01
6.3378500000e+03 6.9884737494e-01
6.3378750000e+03 6.9885384122e-01
6.3379000000e+03 6.9886044381e-01
6.3379250000e+03 6.9886718164e-01
6.3379500000e+03 6.9887405440e-01
6.3379750000e+03 6.9888106250e-01
6.3380000000e+03 6.9888820767e-01
6.3380250000e+03 6.9889549182e-01
6.3380500000e+03 6.9890291554e-01
6.3380750000e+03 6.9891048014e-01
6.3381000000e+03 6.9891818743e-01
6.3381250000e+03 6.9892603835e-01
6.3381500000e+03 6.9893403435e-01
6.3381750000e+03 6.9894217673e-01
6.3382000000e+03 6.9895046544e-01
6.3382250000e+03 6.9895890166e-01
6.3382500000e+03 6.9896748753e-01
6.3382750000e+03 6.9897622445e-01
6.3383000000e+03 6.9898511497e-01
6.3383250000e+03 6.9899416272e-01
6.3383500000e+03 6.9900337056e-01
6.3383750000e+03 6.9901273748e-01
6.3384000000e+03 6.9902225659e-01
6.3384250000e+03 6.9903191572e-01
6.3384500000e+03 6.9904170274e-01
6.3384750000e+03 6.9905161269e-01
6.3385000000e+03 6.9906164967e-01
6.3385250000e+03 6.9907182377e-01
6.3385500000e+03 6.9908214612e-01
6.3385750000e+03 6.9909262532e-01
6.3386000000e+03 6.9910326650e-01
6.3386250000e+03 6.9911407260e-01
6.3386500000e+03 6.9912504692e-01
6.3386750000e+03 6.9913619281e-01
6.3387000000e+03 6.9914751217e-01
6.3387250000e+03 6.9915900549e-01
6.3387500000e+03 6.9917067343e-01
6.3387750000e+03 6.9918251665e-01
6.3388000000e+03 6.9919453583e-01
6.3388250000e+03 6.9920673422e-01
6.3388500000e+03 6.9921911750e-01
6.3388750000e+03 6.9923169306e-01
6.3389000000e+03 6.9924446771e-01
6.3389250000e+03 6.9925744519e-01
6.3389500000e+03 6.9927062827e-01
6.3389750000e+03 6.9928401948e-01
6.3390000000e+03 6.9929762081e-01
6.3390250000e+03 6.9931143639e-01
6.3390500000e+03 6.9932547288e-01
6.3390750000e+03 6.9933973858e-01
6.3391000000e+03 6.9935424458e-01
6.3391250000e+03 6.9936900366e-01
6.3391500000e+03 6.9938402856e-01
6.3391750000e+03 6.9939933203e-01
6.3392000000e+03 6.9941492596e-01
6.3392250000e+03 6.9943081976e-01
6.3392500000e+03 6.9944702113e-01
6.3392750000e+03 6.9946353173e-01
6.3393000000e+03 6.9948033759e-01
6.3393250000e+03 6.9949739388e-01
6.3393500000e+03 6.9951460314e-01
6.3393750000e+03 6.9953179099e-01
6.3394000000e+03 6.9954869183e-01
6.3394250000e+03 6.9956496493e-01
6.3394500000e+03 6.9958025472e-01
6.3394750000e+03 6.9959429683e-01
6.3395000000e+03 6.9960703743e-01
6.3395250000e+03 6.9961871622e-01
6.3395500000e+03 6.9962988225e-01
6.3395750000e+03 6.9964130616e-01
6.3396000000e+03 6.9965376321e-01
6.3396250000e+03 6.9966770198e-01
6.3396500000e+03 6.9968290572e-01
6.3396750000e+03 6.9969835977e-01
6.3397000000e+03 6.9971244871e-01
6.3397250000e+03 6.9972342290e-01
6.3397500000e+03 6.9972995525e-01
6.3397750000e+03 6.9973154339e-01
6.3398000000e+03 6.9972860901e-01
6.3398250000e+03 6.9972225329e-01
6.3398500000e+03 6.9971378484e-01
6.3398750000e+03 6.9970429632e-01
6.3399000000e+03 6.9969448306e-01
6.3399250000e+03 6.9968469272e-01
6.3399500000e+03 6.9967507102e-01
6.3399750000e+03 6.9966568105e-01
6.3400000000e+03 6.9965655636e-01
6.3400250000e+03 6.9964770557e-01
6.3400500000e+03 6.9963909979e-01
6.3400750000e+03 6.9963066270e-01
6.3401000000e+03 6.9962228923e-01
6.3401250000e+03 6.9961389747e-01
6.3401500000e+03 6.9960546819e-01
6.3401750000e+03 6.9959703742e-01
6.3402000000e+03 6.9958866045e-01
6.3402250000e+03 6.9958038080e-01
6.3402500000e+03 6.9957222164e-01
6.3402750000e+03 6.9956419210e-01
6.3403000000e+03 6.9955629365e-01
6.3403250000e+03 6.9954852401e-01
6.3403500000e+03 6.9954087931e-01
6.3403750000e+03 6.9953335492e-01
6.3404000000e+03 6.9952594706e-01
6.3404250000e+03 6.9951865254e-01
6.3404500000e+03 6.9951146837e-01
6.3404750000e+03 6.9950439231e-01
6.3405000000e+03 6.9949742218e-01
6.3405250000e+03 6.9949055533e-01
6.3405500000e+03 6.9948378936e-01
6.3405750000e+03 6.9947712089e-01
6.3406000000e+03 6.9947053918e-01
6.3406250000e+03 6.9946401459e-01
6.3406500000e+03 6.9945748671e-01
6.3406750000e+03 6.9945087206e-01
6.3407000000e+03 6.9944411178e-01
6.3407250000e+03 6.9943722662e-01
6.3407500000e+03 6.9943031432e-01
6.3407750000e+03 6.9942348459e-01
6.3408000000e+03 6.9941679871e-01
6.3408250000e+03 6.9941026255e-01
6.3408500000e+03 6.9940385423e-01
6.3408750000e+03 6.9939754865e-01
6.3409000000e+03 6.9939132931e-01
6.3409250000e+03 6.9938519466e-01
6.3409500000e+03 6.9937916269e-01
6.3409750000e+03 6.9937326940e-01
6.3410000000e+03 6.9936755534e-01
6.3410250000e+03 6.9936204783e-01
6.3410500000e+03 6.9935675006e-01
6.3410750000e+03 6.9935164239e-01
6.3411000000e+03 6.9934669356e-01
6.3411250000e+03 6.9934187266e-01
6.3411500000e+03 6.9933715920e-01
6.3411750000e+03 6.9933254340e-01
6.3412000000e+03 6.9932802077e-01
6.3412250000e+03 6.9932359106e-01
6.3412500000e+03 6.9931925533e-01
6.3412750000e+03 6.9931501459e-01
6.3413000000e+03 6.9931086916e-01
6.3413250000e+03 6.9930681796e-01
6.3413500000e+03 6.9930285997e-01
6.3413750000e+03 6.9929899485e-01
6.3414000000e+03 6.9929522264e-01
6.3414250000e+03 6.9929154387e-01
6.3414500000e+03 6.9928795943e-01
6.3414750000e+03 6.9928446979e-01
6.3415000000e+03 6.9928107645e-01
6.3415250000e+03 6.9927778154e-01
6.3415500000e+03 6.9927458552e-01
6.3415750000e+03 6.9927148716e-01
6.3416000000e+03 6.9926848349e-01
6.3416250000e+03 6.9926556738e-01
6.3416500000e+03 6.9926272583e-01
6.3416750000e+03 6.9925994305e-01
6.3417000000e+03 6.9925720377e-01
6.3417250000e+03 6.9925449579e-01
6.3417500000e+03 6.9925181163e-01
6.3417750000e+03 6.9924914897e-01
6.3418000000e+03 6.9924651146e-01
6.3418250000e+03 6.9924390739e-01
6.3418500000e+03 6.9924134668e-01
6.3418750000e+03 6.9923883870e-01
6.3419000000e+03 6.9923639157e-01
6.3419250000e+03 6.9923401144e-01
6.3419500000e+03 6.9923170232e-01
6.3419750000e+03 6.9922946729e-01
6.3420000000e+03 6.9922730835e-01
6.3420250000e+03 6.9922522597e-01
6.3420500000e+03 6.9922322059e-01
6.3420750000e+03 6.9922129311e-01
6.3421000000e+03 6.9921944357e-01
6.3421250000e+03 6.9921767212e-01
6.3421500000e+03 6.9921597993e-01
6.3421750000e+03 6.9921436778e-01
6.3422000000e+03 6.9921283565e-01
6.3422250000e+03 6.9921138457e-01
6.3422500000e+03 6.9921001705e-01
6.3422750000e+03 6.9920873670e-01
6.3423000000e+03 6.9920754890e-01
6.3423250000e+03 6.9920645934e-01
6.3423500000e+03 6.9920546710e-01
6.3423750000e+03 6.9920455509e-01
6.3424000000e+03 6.9920368788e-01
6.3424250000e+03 6.9920282812e-01
6.3424500000e+03 6.9920196060e-01
6.3424750000e+03 6.9920109792e-01
6.3425000000e+03 6.9920026651e-01
6.3425250000e+03 6.9919948955e-01
6.3425500000e+03 6.9919877902e-01
6.3425750000e+03 6.9919813914e-01
6.3426000000e+03 6.9919757101e-01
6.3426250000e+03 6.9919707412e-01
6.3426500000e+03 6.9919664843e-01
6.3426750000e+03 6.9919629456e-01
6.3427000000e+03 6.9919601186e-01
6.3427250000e+03 6.9919580023e-01
6.3427500000e+03 6.9919566024e-01
6.3427750000e+03 6.9919559202e-01
6.3428000000e+03 6.9919559565e-01
6.3428250000e+03 6.9919567130e-01
6.3428500000e+03 6.9919581868e-01
6.3428750000e+03 6.9919603705e-01
6.3429000000e+03 6.9919632647e-01
6.3429250000e+03 6.9919668745e-01
6.3429500000e+03 6.9919712013e-01
6.3429750000e+03 6.9919762471e-01
6.3430000000e+03 6.9919820130e-01
6.3430250000e+03 6.9919884940e-01
6.3430500000e+03 6.9919956866e-01
6.3430750000e+03 6.9920035932e-01
6.3431000000e+03 6.9920122187e-01
6.3431250000e+03 6.9920215668e-01
6.3431500000e+03 6.9920316330e-01
6.3431750000e+03 6.9920424177e-01
6.3432000000e+03 6.9920539277e-01
6.3432250000e+03 6.9920661703e-01
6.3432500000e+03 6.9920791499e-01
6.3432750000e+03 6.9920928718e-01
6.3433000000e+03 6.9921073489e-01
6.3433250000e+03 6.9921225887e-01
6.3433500000e+03 6.9921385792e-01
6.3433750000e+03 6.9921552692e-01
6.3434000000e+03 6.9921725821e-01
6.3434250000e+03 6.9921904580e-01
6.3434500000e+03 6.9922088793e-01
6.3434750000e+03 6.9922278782e-01
6.3435000000e+03 6.9922475148e-01
6.3435250000e+03 6.9922678346e-01
6.3435500000e+03 6.9922888550e-01
6.3435750000e+03 6.9923105852e-01
6.3436000000e+03 6.9923330306e-01
6.3436250000e+03 6.9923561884e-01
6.3436500000e+03 6.9923800579e-01
6.3436750000e+03 6.9924046373e-01
6.3437000000e+03 6.9924299287e-01
6.3437250000e+03 6.9924559352e-01
6.3437500000e+03 6.9924826536e-01
6.3437750000e+03 6.9925100858e-01
6.3438000000e+03 6.9925382313e-01
6.3438250000e+03 6.9925670906e-01
6.3438500000e+03 6.9925966614e-01
6.3438750000e+03 6.9926269397e-01
6.3439000000e+03 6.9926579120e-01
6.3439250000e+03 6.9926895555e-01
6.3439500000e+03 6.9927218561e-01
6.3439750000e+03 6.9927548115e-01
6.3440000000e+03 6.9927884408e-01
6.3440250000e+03 6.9928227587e-01
6.3440500000e+03 6.9928577279e-01
6.3440750000e+03 6.9928932117e-01
6.3441000000e+03 6.9929289506e-01
6.3441250000e+03 6.9929646463e-01
6.3441500000e+03 6.9930001566e-01
6.3441750000e+03 6.9930356417e-01
6.3442000000e+03 6.9930715016e-01
6.3442250000e+03 6.9931081393e-01
6.3442500000e+03 6.9931457667e-01
6.3442750000e+03 6.9931843862e-01
6.3443000000e+03 6.9932238647e-01
6.3443250000e+03 6.9932639876e-01
6.3443500000e+03 6.9933045078e-01
6.3443750000e+03 6.9933452771e-01
6.3444000000e+03 6.9933863639e-01
6.3444250000e+03 6.9934280030e-01
6.3444500000e+03 6.9934704476e-01
6.3444750000e+03 6.9935138301e-01
6.3445000000e+03 6.9935581436e-01
6.3445250000e+03 6.9936033276e-01
6.3445500000e+03 6.9936493161e-01
6.3445750000e+03 6.9936960578e-01
6.3446000000e+03 6.9937435260e-01
6.3446250000e+03 6.9937917130e-01
6.3446500000e+03 6.9938406272e-01
6.3446750000e+03 6.9938902829e-01
6.3447000000e+03 6.9939406934e-01
6.3447250000e+03 6.9939918604e-01
6.3447500000e+03 6.9940437804e-01
6.3447750000e+03 6.9940964427e-01
6.3448000000e+03 6.9941498206e-01
6.3448250000e+03 6.9942038736e-01
6.3448500000e+03 6.9942585580e-01
6.3448750000e+03 6.9943138504e-01
6.3449000000e+03 6.9943697716e-01
6.3449250000e+03 6.9944263847e-01
6.3449500000e+03 6.9944837450e-01
6.3449750000e+03 6.9945418577e-01
6.3450000000e+03 6.9946007019e-01
6.3450250000e+03 6.9946602516e-01
6.3450500000e+03 6.9947204829e-01
6.3450750000e+03 6.9947813624e-01
6.3451000000e+03 6.9948428417e-01
6.3451250000e+03 6.9949048632e-01
6.3451500000e+03 6.9949673393e-01
6.3451750000e+03 6.9950301714e-01
6.3452000000e+03 6.9950932695e-01
6.3452250000e+03 6.9951565489e-01
6.3452500000e+03 6.9952199395e-01
6.3452750000e+03 6.9952833389e-01
6.3453000000e+03 6.9953465991e-01
6.3453250000e+03 6.9954095292e-01
6.3453500000e+03 6.9954718586e-01
6.3453750000e+03 6.9955332312e-01
6.3454000000e+03 6.9955932080e-01
6.3454250000e+03 6.9956512451e-01
6.3454500000e+03 6.9957065881e-01
6.3454750000e+03 6.9957581444e-01
6.3455000000e+03 6.9958045485e-01
6.3455250000e+03 6.9958434850e-01
6.3455500000e+03 6.9958708647e-01
6.3455750000e+03 6.9958813272e-01
6.3456000000e+03 6.9958693346e-01
6.3456250000e+03 6.9958302947e-01
6.3456500000e+03 6.9957613276e-01
6.3456750000e+03 6.9956621495e-01
6.3457000000e+03 6.9955356320e-01
6.3457250000e+03 6.9953868796e-01
6.3457500000e+03 6.9952217454e-01
6.3457750000e+03 6.9950440033e-01
6.3458000000e+03 6.9948533759e-01
6.3458250000e+03 6.9946457987e-01
6.3458500000e+03 6.9944143856e-01
6.3458750000e+03 6.9941509480e-01
6.3459000000e+03 6.9938475901e-01
6.3459250000e+03 6.9934967382e-01
6.3459500000e+03 6.9930894123e-01
6.3459750000e+03 6.9926160315e-01
6.3460000000e+03 6.9920709993e-01
6.3460250000e+03 6.9914558915e-01
6.3460500000e+03 6.9907778973e-01
6.3460750000e+03 6.9900468440e-01
6.3461000000e+03 6.9892749009e-01
6.3461250000e+03 6.9884785293e-01
6.3461500000e+03 6.9876790400e-01
6.3461750000e+03 6.9868973617e-01
6.3462000000e+03 6.9861461038e-01
6.3462250000e+03 6.9854276273e-01
6.3462500000e+03 6.9847385059e-01
6.3462750000e+03 6.9840740511e-01
6.3463000000e+03 6.9834302784e-01
6.3463250000e+03 6.9828042766e-01
6.3463500000e+03 6.9821940430e-01
6.3463750000e+03 6.9815981991e-01
6.3464000000e+03 6.9810157400e-01
6.3464250000e+03 6.9804459237e-01
6.3464500000e+03 6.9798882103e-01
6.3464750000e+03 6.9793421163e-01
6.3465000000e+03 6.9788070637e-01
6.3465250000e+03 6.9782822989e-01
6.3465500000e+03 6.9777670176e-01
6.3465750000e+03 6.9772605874e-01
6.3466000000e+03 6.9767626215e-01
6.3466250000e+03 6.9762728793e-01
6.3466500000e+03 6.9757911841e-01
6.3466750000e+03 6.9753173690e-01
6.3467000000e+03 6.9748512655e-01
6.3467250000e+03 6.9743926991e-01
6.3467500000e+03 6.9739415079e-01
6.3467750000e+03 6.9734975448e-01
6.3468000000e+03 6.9730606711e-01
6.3468250000e+03 6.9726307696e-01
6.3468500000e+03 6.9722077463e-01
6.3468750000e+03 6.9717915238e-01
6.3469000000e+03 6.9713820468e-01
6.3469250000e+03 6.9709792925e-01
6.3469500000e+03 6.9705832794e-01
6.3469750000e+03 6.9701939746e-01
6.3470000000e+03 6.9698111201e-01
6.3470250000e+03 6.9694340111e-01
6.3470500000e+03 6.9690615370e-01
6.3470750000e+03 6.9686926852e-01
6.3471000000e+03 6.9683271354e-01
6.3471250000e+03 6.9679653675e-01
6.3471500000e+03 6.9676081812e-01
6.3471750000e+03 6.9672561820e-01
6.3472000000e+03 6.9669096355e-01
