# Component: secondary
# Region: (6330.0,6375.0)
# KOREL: False
# Parameters: {'rv': -19.9589330606, 'teff': 18000.0, 'vrot': 50.0, 'logg': 4.2, 'lr': 0.3, 'z': 1.0}
6.3445500000e+03 2.9978764919e-01
6.3445750000e+03 2.9978173433e-01
6.3446000000e+03 2.9977554729e-01
6.3446250000e+03 2.9976907092e-01
6.3446500000e+03 2.9976228030e-01
6.3446750000e+03 2.9975514147e-01
6.3447000000e+03 2.9974761329e-01
6.3447250000e+03 2.9973964948e-01
6.3447500000e+03 2.9973119877e-01
6.3447750000e+03 2.9972220227e-01
6.3448000000e+03 2.9971259183e-01
6.3448250000e+03 2.9970228825e-01
6.3448500000e+03 2.9969119856e-01
6.3448750000e+03 2.9967921150e-01
6.3449000000e+03 2.9966619164e-01
6.3449250000e+03 2.9965197693e-01
6.3449500000e+03 2.9963637119e-01
6.3449750000e+03 2.9961912901e-01
6.3450000000e+03 2.9959993832e-01
6.3450250000e+03 2.9957839267e-01
6.3450500000e+03 2.9955394883e-01
6.3450750000e+03 2.9952576156e-01
6.3451000000e+03 2.9949251648e-01
6.3451250000e+03 2.9945193965e-01
6.3451500000e+03 2.9940034174e-01
6.3451750000e+03 2.9933352595e-01
6.3452000000e+03 2.9924830582e-01
6.3452250000e+03 2.9914319204e-01
6.3452500000e+03 2.9901793129e-01
6.3452750000e+03 2.9887385567e-01
6.3453000000e+03 2.9871403420e-01
6.3453250000e+03 2.9854252165e-01
6.3453500000e+03 2.9836325106e-01
6.3453750000e+03 2.9817847090e-01
6.3454000000e+03 2.9798824433e-01
6.3454250000e+03 2.9779058836e-01
6.3454500000e+03 2.9758167013e-01
6.3454750000e+03 2.9735505147e-01
6.3455000000e+03 2.9709900125e-01
6.3455250000e+03 2.9679622925e-01
6.3455500000e+03 2.9643000223e-01
6.3455750000e+03 2.9599015879e-01
6.3456000000e+03 2.9547418095e-01
6.3456250000e+03 2.9488537327e-01
6.3456500000e+03 2.9423084537e-01
6.3456750000e+03 2.9352083870e-01
6.3457000000e+03 2.9276915425e-01
6.3457250000e+03 2.9199384562e-01
6.3457500000e+03 2.9121694748e-01
6.3457750000e+03 2.9046182662e-01
6.3458000000e+03 2.8974529006e-01
6.3458250000e+03 2.8907125584e-01
6.3458500000e+03 2.8843547163e-01
6.3458750000e+03 2.8783304641e-01
6.3459000000e+03 2.8726055465e-01
6.3459250000e+03 2.8671567552e-01
6.3459500000e+03 2.8619674521e-01
6.3459750000e+03 2.8570252283e-01
6.3460000000e+03 2.8523207645e-01
6.3460250000e+03 2.8478468264e-01
6.3460500000e+03 2.8435967754e-01
6.3460750000e+03 2.8395631194e-01
6.3461000000e+03 2.8357378740e-01
6.3461250000e+03 2.8321146599e-01
6.3461500000e+03 2.8286897744e-01
6.3461750000e+03 2.8254611872e-01
6.3462000000e+03 2.8224271634e-01
6.3462250000e+03 2.8195857877e-01
6.3462500000e+03 2.8169351009e-01
6.3462750000e+03 2.8144732705e-01
6.3463000000e+03 2.8121986647e-01
6.3463250000e+03 2.8101098546e-01
6.3463500000e+03 2.8082055788e-01
6.3463750000e+03 2.8064847158e-01
6.3464000000e+03 2.8049462932e-01
6.3464250000e+03 2.8035894589e-01
6.3464500000e+03 2.8024134675e-01
6.3464750000e+03 2.8014177170e-01
6.3465000000e+03 2.8006016995e-01
6.3465250000e+03 2.7999647877e-01
6.3465500000e+03 2.7995058312e-01
6.3465750000e+03 2.7992230014e-01
6.3466000000e+03 2.7991144846e-01
6.3466250000e+03 2.7991797611e-01
6.3466500000e+03 2.7994201683e-01
6.3466750000e+03 2.7998379011e-01
6.3467000000e+03 2.8004346069e-01
6.3467250000e+03 2.8012109983e-01
6.3467500000e+03 2.8021673453e-01
6.3467750000e+03 2.8033039372e-01
6.3468000000e+03 2.8046212029e-01
6.3468250000e+03 2.8061197104e-01
6.3468500000e+03 2.8078001463e-01
6.3468750000e+03 2.8096633205e-01
6.3469000000e+03 2.8117101603e-01
6.3469250000e+03 2.8139417259e-01
6.3469500000e+03 2.8163592546e-01
6.3469750000e+03 2.8189642141e-01
6.3470000000e+03 2.8217583414e-01
6.3470250000e+03 2.8247436517e-01
6.3470500000e+03 2.8279224967e-01
6.3470750000e+03 2.8312976211e-01
6.3471000000e+03 2.8348721570e-01
6.3471250000e+03 2.8386496553e-01
6.3471500000e+03 2.8426342405e-01
6.3471750000e+03 2.8468309230e-01
6.3472000000e+03 2.8512445953e-01
