# Component: primary
# Region: (6500.0,6600.0)
# KOREL: False
# Parameters: {'rv': 19.9864936135, 'teff': 25000.0, 'vrot': 150.0, 'logg': 4.2, 'lr': 0.7, 'z': 1.0}
6.5025500000e+03 6.9901964650e-01
6.5025750000e+03 6.9901135867e-01
6.5026000000e+03 6.9900315705e-01
6.5026250000e+03 6.9899504037e-01
6.5026500000e+03 6.9898700631e-01
6.5026750000e+03 6.9897905204e-01
6.5027000000e+03 6.9897117359e-01
6.5027250000e+03 6.9896336366e-01
6.5027500000e+03 6.9895561095e-01
6.5027750000e+03 6.9894789843e-01
6.5028000000e+03 6.9894020193e-01
6.5028250000e+03 6.9893249253e-01
6.5028500000e+03 6.9892474108e-01
6.5028750000e+03 6.9891692601e-01
6.5029000000e+03 6.9890904057e-01
6.5029250000e+03 6.9890109659e-01
6.5029500000e+03 6.9889312340e-01
6.5029750000e+03 6.9888516066e-01
6.5030000000e+03 6.9887725028e-01
6.5030250000e+03 6.9886942806e-01
6.5030500000e+03 6.9886171976e-01
6.5030750000e+03 6.9885413968e-01
6.5031000000e+03 6.9884669193e-01
6.5031250000e+03 6.9883937475e-01
6.5031500000e+03 6.9883218405e-01
6.5031750000e+03 6.9882511483e-01
6.5032000000e+03 6.9881816237e-01
6.5032250000e+03 6.9881132335e-01
6.5032500000e+03 6.9880459603e-01
6.5032750000e+03 6.9879797920e-01
6.5033000000e+03 6.9879147138e-01
6.5033250000e+03 6.9878507183e-01
6.5033500000e+03 6.9877878082e-01
6.5033750000e+03 6.9877259828e-01
6.5034000000e+03 6.9876652392e-01
6.5034250000e+03 6.9876055707e-01
6.5034500000e+03 6.9875469372e-01
6.5034750000e+03 6.9874891749e-01
6.5035000000e+03 6.9874317528e-01
6.5035250000e+03 6.9873731390e-01
6.5035500000e+03 6.9873095854e-01
6.5035750000e+03 6.9872334302e-01
6.5036000000e+03 6.9871316474e-01
6.5036250000e+03 6.9869864096e-01
6.5036500000e+03 6.9867785701e-01
6.5036750000e+03 6.9864943346e-01
6.5037000000e+03 6.9861290645e-01
6.5037250000e+03 6.9856890921e-01
6.5037500000e+03 6.9851930529e-01
6.5037750000e+03 6.9846664322e-01
6.5038000000e+03 6.9841347366e-01
6.5038250000e+03 6.9836178077e-01
6.5038500000e+03 6.9831264773e-01
6.5038750000e+03 6.9826633962e-01
6.5039000000e+03 6.9822261697e-01
6.5039250000e+03 6.9818105569e-01
6.5039500000e+03 6.9814124258e-01
6.5039750000e+03 6.9810284429e-01
6.5040000000e+03 6.9806561240e-01
6.5040250000e+03 6.9802936808e-01
6.5040500000e+03 6.9799397682e-01
6.5040750000e+03 6.9795932677e-01
6.5041000000e+03 6.9792532662e-01
6.5041250000e+03 6.9789193355e-01
6.5041500000e+03 6.9785919701e-01
6.5041750000e+03 6.9782725744e-01
6.5042000000e+03 6.9779625901e-01
6.5042250000e+03 6.9776623825e-01
6.5042500000e+03 6.9773709545e-01
6.5042750000e+03 6.9770866552e-01
6.5043000000e+03 6.9768080343e-01
6.5043250000e+03 6.9765341659e-01
6.5043500000e+03 6.9762645558e-01
6.5043750000e+03 6.9759989962e-01
6.5044000000e+03 6.9757375341e-01
6.5044250000e+03 6.9754804597e-01
6.5044500000e+03 6.9752282441e-01
6.5044750000e+03 6.9749813458e-01
6.5045000000e+03 6.9747399893e-01
6.5045250000e+03 6.9745040534e-01
6.5045500000e+03 6.9742731408e-01
6.5045750000e+03 6.9740467522e-01
6.5046000000e+03 6.9738244478e-01
6.5046250000e+03 6.9736059163e-01
6.5046500000e+03 6.9733909576e-01
6.5046750000e+03 6.9731794476e-01
6.5047000000e+03 6.9729713094e-01
6.5047250000e+03 6.9727664921e-01
6.5047500000e+03 6.9725649465e-01
6.5047750000e+03 6.9723666248e-01
6.5048000000e+03 6.9721714948e-01
6.5048250000e+03 6.9719795237e-01
6.5048500000e+03 6.9717906722e-01
6.5048750000e+03 6.9716049146e-01
6.5049000000e+03 6.9714222267e-01
6.5049250000e+03 6.9712425801e-01
6.5049500000e+03 6.9710659491e-01
6.5049750000e+03 6.9708922998e-01
6.5050000000e+03 6.9707215762e-01
6.5050250000e+03 6.9705536866e-01
6.5050500000e+03 6.9703884673e-01
6.5050750000e+03 6.9702256675e-01
6.5051000000e+03 6.9700649529e-01
6.5051250000e+03 6.9699060003e-01
6.5051500000e+03 6.9697486449e-01
6.5051750000e+03 6.9695929884e-01
6.5052000000e+03 6.9694393848e-01
6.5052250000e+03 6.9692882810e-01
6.5052500000e+03 6.9691400319e-01
6.5052750000e+03 6.9689948074e-01
6.5053000000e+03 6.9688526293e-01
6.5053250000e+03 6.9687134387e-01
6.5053500000e+03 6.9685771416e-01
6.5053750000e+03 6.9684436596e-01
6.5054000000e+03 6.9683129337e-01
6.5054250000e+03 6.9681849066e-01
6.5054500000e+03 6.9680595305e-01
6.5054750000e+03 6.9679367500e-01
6.5055000000e+03 6.9678164960e-01
6.5055250000e+03 6.9676986925e-01
6.5055500000e+03 6.9675832732e-01
6.5055750000e+03 6.9674702030e-01
6.5056000000e+03 6.9673594827e-01
6.5056250000e+03 6.9672511446e-01
6.5056500000e+03 6.9671452514e-01
6.5056750000e+03 6.9670418785e-01
6.5057000000e+03 6.9669410881e-01
6.5057250000e+03 6.9668429179e-01
6.5057500000e+03 6.9667473865e-01
6.5057750000e+03 6.9666544932e-01
6.5058000000e+03 6.9665642166e-01
6.5058250000e+03 6.9664765243e-01
6.5058500000e+03 6.9663913867e-01
6.5058750000e+03 6.9663087840e-01
6.5059000000e+03 6.9662286660e-01
6.5059250000e+03 6.9661508877e-01
6.5059500000e+03 6.9660751789e-01
6.5059750000e+03 6.9660012143e-01
6.5060000000e+03 6.9659288209e-01
6.5060250000e+03 6.9658581568e-01
6.5060500000e+03 6.9657896497e-01
6.5060750000e+03 6.9657237228e-01
6.5061000000e+03 6.9656605968e-01
6.5061250000e+03 6.9656003000e-01
6.5061500000e+03 6.9655427684e-01
6.5061750000e+03 6.9654879302e-01
6.5062000000e+03 6.9654357322e-01
6.5062250000e+03 6.9653861415e-01
6.5062500000e+03 6.9653391367e-01
6.5062750000e+03 6.9652947015e-01
6.5063000000e+03 6.9652528267e-01
6.5063250000e+03 6.9652135049e-01
6.5063500000e+03 6.9651767345e-01
6.5063750000e+03 6.9651425177e-01
6.5064000000e+03 6.9651108487e-01
6.5064250000e+03 6.9650817233e-01
6.5064500000e+03 6.9650551394e-01
6.5064750000e+03 6.9650311005e-01
6.5065000000e+03 6.9650096064e-01
6.5065250000e+03 6.9649906308e-01
6.5065500000e+03 6.9649741153e-01
6.5065750000e+03 6.9649599283e-01
6.5066000000e+03 6.9649478782e-01
6.5066250000e+03 6.9649378009e-01
6.5066500000e+03 6.9649297061e-01
6.5066750000e+03 6.9649238068e-01
6.5067000000e+03 6.9649203710e-01
6.5067250000e+03 6.9649195747e-01
6.5067500000e+03 6.9649214833e-01
6.5067750000e+03 6.9649260829e-01
6.5068000000e+03 6.9649333538e-01
6.5068250000e+03 6.9649433071e-01
6.5068500000e+03 6.9649559674e-01
6.5068750000e+03 6.9649713695e-01
6.5069000000e+03 6.9649895722e-01
6.5069250000e+03 6.9650106526e-01
6.5069500000e+03 6.9650346931e-01
6.5069750000e+03 6.9650617831e-01
6.5070000000e+03 6.9650919775e-01
6.5070250000e+03 6.9651251638e-01
6.5070500000e+03 6.9651609720e-01
6.5070750000e+03 6.9651987999e-01
6.5071000000e+03 6.9652379841e-01
6.5071250000e+03 6.9652780947e-01
6.5071500000e+03 6.9653191082e-01
6.5071750000e+03 6.9653613524e-01
6.5072000000e+03 6.9654052953e-01
6.5072250000e+03 6.9654513347e-01
6.5072500000e+03 6.9654996685e-01
6.5072750000e+03 6.9655502521e-01
6.5073000000e+03 6.9656027820e-01
6.5073250000e+03 6.9656568445e-01
6.5073500000e+03 6.9657122418e-01
6.5073750000e+03 6.9657691975e-01
6.5074000000e+03 6.9658282134e-01
6.5074250000e+03 6.9658896425e-01
6.5074500000e+03 6.9659533032e-01
6.5074750000e+03 6.9660184626e-01
6.5075000000e+03 6.9660841628e-01
6.5075250000e+03 6.9661496764e-01
6.5075500000e+03 6.9662149075e-01
6.5075750000e+03 6.9662804429e-01
6.5076000000e+03 6.9663472262e-01
6.5076250000e+03 6.9664161457e-01
6.5076500000e+03 6.9664877967e-01
6.5076750000e+03 6.9665624918e-01
6.5077000000e+03 6.9666403567e-01
6.5077250000e+03 6.9667214297e-01
6.5077500000e+03 6.9668057368e-01
6.5077750000e+03 6.9668933356e-01
6.5078000000e+03 6.9669844103e-01
6.5078250000e+03 6.9670794316e-01
6.5078500000e+03 6.9671793493e-01
6.5078750000e+03 6.9672855216e-01
6.5079000000e+03 6.9673990710e-01
6.5079250000e+03 6.9675200127e-01
6.5079500000e+03 6.9676470962e-01
6.5079750000e+03 6.9677786611e-01
6.5080000000e+03 6.9679136827e-01
6.5080250000e+03 6.9680520899e-01
6.5080500000e+03 6.9681943319e-01
6.5080750000e+03 6.9683407616e-01
6.5081000000e+03 6.9684911683e-01
6.5081250000e+03 6.9686445735e-01
6.5081500000e+03 6.9687994289e-01
6.5081750000e+03 6.9689540944e-01
6.5082000000e+03 6.9691073210e-01
6.5082250000e+03 6.9692583735e-01
6.5082500000e+03 6.9694067503e-01
6.5082750000e+03 6.9695517974e-01
6.5083000000e+03 6.9696926016e-01
6.5083250000e+03 6.9698282323e-01
6.5083500000e+03 6.9699581562e-01
6.5083750000e+03 6.9700825495e-01
6.5084000000e+03 6.9702023084e-01
6.5084250000e+03 6.9703187910e-01
6.5084500000e+03 6.9704334883e-01
6.5084750000e+03 6.9705477521e-01
6.5085000000e+03 6.9706626252e-01
6.5085250000e+03 6.9707788111e-01
6.5085500000e+03 6.9708967373e-01
6.5085750000e+03 6.9710166330e-01
6.5086000000e+03 6.9711386151e-01
6.5086250000e+03 6.9712627235e-01
6.5086500000e+03 6.9713889696e-01
6.5086750000e+03 6.9715173578e-01
6.5087000000e+03 6.9716478884e-01
6.5087250000e+03 6.9717805873e-01
6.5087500000e+03 6.9719155115e-01
6.5087750000e+03 6.9720527326e-01
6.5088000000e+03 6.9721923166e-01
6.5088250000e+03 6.9723343260e-01
6.5088500000e+03 6.9724788291e-01
6.5088750000e+03 6.9726258970e-01
6.5089000000e+03 6.9727755980e-01
6.5089250000e+03 6.9729279838e-01
6.5089500000e+03 6.9730830785e-01
6.5089750000e+03 6.9732408880e-01
6.5090000000e+03 6.9734014243e-01
6.5090250000e+03 6.9735647165e-01
6.5090500000e+03 6.9737307902e-01
6.5090750000e+03 6.9738996866e-01
6.5091000000e+03 6.9740714616e-01
6.5091250000e+03 6.9742461688e-01
6.5091500000e+03 6.9744238750e-01
6.5091750000e+03 6.9746046513e-01
6.5092000000e+03 6.9747885763e-01
6.5092250000e+03 6.9749757439e-01
6.5092500000e+03 6.9751662488e-01
6.5092750000e+03 6.9753601711e-01
6.5093000000e+03 6.9755575542e-01
6.5093250000e+03 6.9757583566e-01
6.5093500000e+03 6.9759624388e-01
6.5093750000e+03 6.9761695406e-01
6.5094000000e+03 6.9763793271e-01
6.5094250000e+03 6.9765914903e-01
6.5094500000e+03 6.9768058398e-01
6.5094750000e+03 6.9770224038e-01
6.5095000000e+03 6.9772414412e-01
6.5095250000e+03 6.9774633760e-01
6.5095500000e+03 6.9776886635e-01
6.5095750000e+03 6.9779176813e-01
6.5096000000e+03 6.9781506783e-01
6.5096250000e+03 6.9783877795e-01
6.5096500000e+03 6.9786290802e-01
6.5096750000e+03 6.9788747368e-01
6.5097000000e+03 6.9791249587e-01
6.5097250000e+03 6.9793800071e-01
6.5097500000e+03 6.9796402005e-01
6.5097750000e+03 6.9799058897e-01
6.5098000000e+03 6.9801774679e-01
6.5098250000e+03 6.9804553755e-01
6.5098500000e+03 6.9807401196e-01
6.5098750000e+03 6.9810323212e-01
6.5099000000e+03 6.9813327296e-01
6.5099250000e+03 6.9816422761e-01
6.5099500000e+03 6.9819621600e-01
6.5099750000e+03 6.9822939883e-01
6.5100000000e+03 6.9826399482e-01
6.5100250000e+03 6.9830030579e-01
6.5100500000e+03 6.9833872167e-01
6.5100750000e+03 6.9837965968e-01
6.5101000000e+03 6.9842338465e-01
6.5101250000e+03 6.9846969636e-01
6.5101500000e+03 6.9851759691e-01
6.5101750000e+03 6.9856518540e-01
6.5102000000e+03 6.9860993712e-01
6.5102250000e+03 6.9864929323e-01
6.5102500000e+03 6.9868129194e-01
6.5102750000e+03 6.9870503353e-01
6.5103000000e+03 6.9872084700e-01
6.5103250000e+03 6.9873009681e-01
6.5103500000e+03 6.9873467798e-01
6.5103750000e+03 6.9873641278e-01
6.5104000000e+03 6.9873666182e-01
6.5104250000e+03 6.9873624671e-01
6.5104500000e+03 6.9873557435e-01
6.5104750000e+03 6.9873481632e-01
6.5105000000e+03 6.9873403449e-01
6.5105250000e+03 6.9873324789e-01
6.5105500000e+03 6.9873246191e-01
6.5105750000e+03 6.9873167774e-01
6.5106000000e+03 6.9873089565e-01
6.5106250000e+03 6.9873011595e-01
6.5106500000e+03 6.9872933788e-01
6.5106750000e+03 6.9872856043e-01
6.5107000000e+03 6.9872778370e-01
6.5107250000e+03 6.9872700837e-01
6.5107500000e+03 6.9872623486e-01
6.5107750000e+03 6.9872546420e-01
6.5108000000e+03 6.9872469732e-01
6.5108250000e+03 6.9872393400e-01
6.5108500000e+03 6.9872317418e-01
6.5108750000e+03 6.9872241793e-01
6.5109000000e+03 6.9872166489e-01
6.5109250000e+03 6.9872091528e-01
6.5109500000e+03 6.9872016964e-01
6.5109750000e+03 6.9871942830e-01
6.5110000000e+03 6.9871869221e-01
6.5110250000e+03 6.9871796251e-01
6.5110500000e+03 6.9871723963e-01
6.5110750000e+03 6.9871652445e-01
6.5111000000e+03 6.9871581794e-01
6.5111250000e+03 6.9871512043e-01
6.5111500000e+03 6.9871443186e-01
6.5111750000e+03 6.9871375159e-01
6.5112000000e+03 6.9871307891e-01
6.5112250000e+03 6.9871241340e-01
6.5112500000e+03 6.9871175497e-01
6.5112750000e+03 6.9871110469e-01
6.5113000000e+03 6.9871046232e-01
6.5113250000e+03 6.9870982752e-01
6.5113500000e+03 6.9870920210e-01
6.5113750000e+03 6.9870858659e-01
6.5114000000e+03 6.9870798165e-01
6.5114250000e+03 6.9870739005e-01
6.5114500000e+03 6.9870681437e-01
6.5114750000e+03 6.9870625770e-01
6.5115000000e+03 6.9870572519e-01
6.5115250000e+03 6.9870522301e-01
6.5115500000e+03 6.9870475778e-01
6.5115750000e+03 6.9870433445e-01
6.5116000000e+03 6.9870395035e-01
6.5116250000e+03 6.9870358814e-01
6.5116500000e+03 6.9870321239e-01
6.5116750000e+03 6.9870277776e-01
6.5117000000e+03 6.9870224756e-01
6.5117250000e+03 6.9870160967e-01
6.5117500000e+03 6.9870087849e-01
6.5117750000e+03 6.9870008402e-01
6.5118000000e+03 6.9869925700e-01
6.5118250000e+03 6.9869841919e-01
6.5118500000e+03 6.9869758325e-01
6.5118750000e+03 6.9869675452e-01
6.5119000000e+03 6.9869593499e-01
6.5119250000e+03 6.9869512768e-01
6.5119500000e+03 6.9869433624e-01
6.5119750000e+03 6.9869356694e-01
6.5120000000e+03 6.9869282953e-01
6.5120250000e+03 6.9869213513e-01
6.5120500000e+03 6.9869149447e-01
6.5120750000e+03 6.9869091545e-01
6.5121000000e+03 6.9869040104e-01
6.5121250000e+03 6.9868994820e-01
6.5121500000e+03 6.9868954661e-01
6.5121750000e+03 6.9868917989e-01
6.5122000000e+03 6.9868883046e-01
6.5122250000e+03 6.9868848192e-01
6.5122500000e+03 6.9868812147e-01
6.5122750000e+03 6.9868774225e-01
6.5123000000e+03 6.9868734338e-01
6.5123250000e+03 6.9868692679e-01
6.5123500000e+03 6.9868649662e-01
6.5123750000e+03 6.9868605820e-01
6.5124000000e+03 6.9868561957e-01
6.5124250000e+03 6.9868519079e-01
6.5124500000e+03 6.9868477786e-01
6.5124750000e+03 6.9868437276e-01
6.5125000000e+03 6.9868394481e-01
6.5125250000e+03 6.9868344968e-01
6.5125500000e+03 6.9868285430e-01
6.5125750000e+03 6.9868215892e-01
6.5126000000e+03 6.9868139155e-01
6.5126250000e+03 6.9868058454e-01
6.5126500000e+03 6.9867975992e-01
6.5126750000e+03 6.9867892804e-01
6.5127000000e+03 6.9867809259e-01
6.5127250000e+03 6.9867725462e-01
6.5127500000e+03 6.9867641377e-01
6.5127750000e+03 6.9867557037e-01
6.5128000000e+03 6.9867472468e-01
6.5128250000e+03 6.9867387728e-01
6.5128500000e+03 6.9867302894e-01
6.5128750000e+03 6.9867217932e-01
6.5129000000e+03 6.9867133010e-01
6.5129250000e+03 6.9867048276e-01
6.5129500000e+03 6.9866963733e-01
6.5129750000e+03 6.9866879535e-01
6.5130000000e+03 6.9866795930e-01
6.5130250000e+03 6.9866713166e-01
6.5130500000e+03 6.9866631540e-01
6.5130750000e+03 6.9866551344e-01
6.5131000000e+03 6.9866472296e-01
6.5131250000e+03 6.9866393048e-01
6.5131500000e+03 6.9866311128e-01
6.5131750000e+03 6.9866224196e-01
6.5132000000e+03 6.9866131574e-01
6.5132250000e+03 6.9866034558e-01
6.5132500000e+03 6.9865935311e-01
6.5132750000e+03 6.9865835438e-01
6.5133000000e+03 6.9865735727e-01
6.5133250000e+03 6.9865636341e-01
6.5133500000e+03 6.9865537197e-01
6.5133750000e+03 6.9865438097e-01
6.5134000000e+03 6.9865338675e-01
6.5134250000e+03 6.9865238841e-01
6.5134500000e+03 6.9865138736e-01
6.5134750000e+03 6.9865038481e-01
6.5135000000e+03 6.9864938225e-01
6.5135250000e+03 6.9864838297e-01
6.5135500000e+03 6.9864738947e-01
6.5135750000e+03 6.9864640327e-01
6.5136000000e+03 6.9864542517e-01
6.5136250000e+03 6.9864445404e-01
6.5136500000e+03 6.9864349027e-01
6.5136750000e+03 6.9864253664e-01
6.5137000000e+03 6.9864159747e-01
6.5137250000e+03 6.9864067897e-01
6.5137500000e+03 6.9863979066e-01
6.5137750000e+03 6.9863894296e-01
6.5138000000e+03 6.9863814150e-01
6.5138250000e+03 6.9863737460e-01
6.5138500000e+03 6.9863659810e-01
6.5138750000e+03 6.9863574436e-01
6.5139000000e+03 6.9863475708e-01
6.5139250000e+03 6.9863361346e-01
6.5139500000e+03 6.9863231684e-01
6.5139750000e+03 6.9863087520e-01
6.5140000000e+03 6.9862928758e-01
6.5140250000e+03 6.9862755120e-01
6.5140500000e+03 6.9862566804e-01
6.5140750000e+03 6.9862364846e-01
6.5141000000e+03 6.9862151137e-01
6.5141250000e+03 6.9861928065e-01
6.5141500000e+03 6.9861698041e-01
6.5141750000e+03 6.9861463038e-01
6.5142000000e+03 6.9861223895e-01
6.5142250000e+03 6.9860980115e-01
6.5142500000e+03 6.9860730265e-01
6.5142750000e+03 6.9860472716e-01
6.5143000000e+03 6.9860205709e-01
6.5143250000e+03 6.9859927001e-01
6.5143500000e+03 6.9859634900e-01
6.5143750000e+03 6.9859331232e-01
6.5144000000e+03 6.9859025421e-01
6.5144250000e+03 6.9858734807e-01
6.5144500000e+03 6.9858476949e-01
6.5144750000e+03 6.9858258859e-01
6.5145000000e+03 6.9858074018e-01
6.5145250000e+03 6.9857909089e-01
6.5145500000e+03 6.9857752232e-01
6.5145750000e+03 6.9857596583e-01
6.5146000000e+03 6.9857439163e-01
6.5146250000e+03 6.9857278874e-01
6.5146500000e+03 6.9857115614e-01
6.5146750000e+03 6.9856949660e-01
6.5147000000e+03 6.9856781353e-01
6.5147250000e+03 6.9856611032e-01
6.5147500000e+03 6.9856438906e-01
6.5147750000e+03 6.9856265042e-01
6.5148000000e+03 6.9856089517e-01
6.5148250000e+03 6.9855912494e-01
6.5148500000e+03 6.9855734253e-01
6.5148750000e+03 6.9855555037e-01
6.5149000000e+03 6.9855375057e-01
6.5149250000e+03 6.9855194407e-01
6.5149500000e+03 6.9855012851e-01
6.5149750000e+03 6.9854829863e-01
6.5150000000e+03 6.9854644744e-01
6.5150250000e+03 6.9854456617e-01
6.5150500000e+03 6.9854264562e-01
6.5150750000e+03 6.9854067895e-01
6.5151000000e+03 6.9853866662e-01
6.5151250000e+03 6.9853662363e-01
6.5151500000e+03 6.9853458337e-01
6.5151750000e+03 6.9853259065e-01
6.5152000000e+03 6.9853068507e-01
6.5152250000e+03 6.9852887999e-01
6.5152500000e+03 6.9852715513e-01
6.5152750000e+03 6.9852546800e-01
6.5153000000e+03 6.9852377332e-01
6.5153250000e+03 6.9852204002e-01
6.5153500000e+03 6.9852025591e-01
6.5153750000e+03 6.9851842191e-01
6.5154000000e+03 6.9851654654e-01
6.5154250000e+03 6.9851464096e-01
6.5154500000e+03 6.9851271448e-01
6.5154750000e+03 6.9851077358e-01
6.5155000000e+03 6.9850882164e-01
6.5155250000e+03 6.9850685925e-01
6.5155500000e+03 6.9850488651e-01
6.5155750000e+03 6.9850290352e-01
6.5156000000e+03 6.9850090926e-01
6.5156250000e+03 6.9849890320e-01
6.5156500000e+03 6.9849688596e-01
6.5156750000e+03 6.9849485806e-01
6.5157000000e+03 6.9849281912e-01
6.5157250000e+03 6.9849076851e-01
6.5157500000e+03 6.9848870573e-01
6.5157750000e+03 6.9848662941e-01
6.5158000000e+03 6.9848453526e-01
6.5158250000e+03 6.9848240547e-01
6.5158500000e+03 6.9848017782e-01
6.5158750000e+03 6.9847769766e-01
6.5159000000e+03 6.9847469325e-01
6.5159250000e+03 6.9847086274e-01
6.5159500000e+03 6.9846607647e-01
6.5159750000e+03 6.9846051963e-01
6.5160000000e+03 6.9845460982e-01
6.5160250000e+03 6.9844875487e-01
6.5160500000e+03 6.9844317903e-01
6.5160750000e+03 6.9843792827e-01
6.5161000000e+03 6.9843296579e-01
6.5161250000e+03 6.9842824031e-01
6.5161500000e+03 6.9842370547e-01
6.5161750000e+03 6.9841932000e-01
6.5162000000e+03 6.9841504994e-01
6.5162250000e+03 6.9841086981e-01
6.5162500000e+03 6.9840676083e-01
6.5162750000e+03 6.9840271102e-01
6.5163000000e+03 6.9839871247e-01
6.5163250000e+03 6.9839475933e-01
6.5163500000e+03 6.9839084772e-01
6.5163750000e+03 6.9838697360e-01
6.5164000000e+03 6.9838313329e-01
6.5164250000e+03 6.9837932460e-01
6.5164500000e+03 6.9837554624e-01
6.5164750000e+03 6.9837179632e-01
6.5165000000e+03 6.9836807313e-01
6.5165250000e+03 6.9836437542e-01
6.5165500000e+03 6.9836070160e-01
6.5165750000e+03 6.9835704998e-01
6.5166000000e+03 6.9835341934e-01
6.5166250000e+03 6.9834980925e-01
6.5166500000e+03 6.9834621856e-01
6.5166750000e+03 6.9834264629e-01
6.5167000000e+03 6.9833909273e-01
6.5167250000e+03 6.9833555784e-01
6.5167500000e+03 6.9833203977e-01
6.5167750000e+03 6.9832853728e-01
6.5168000000e+03 6.9832505076e-01
6.5168250000e+03 6.9832157958e-01
6.5168500000e+03 6.9831812327e-01
6.5168750000e+03 6.9831468240e-01
6.5169000000e+03 6.9831125561e-01
6.5169250000e+03 6.9830784177e-01
6.5169500000e+03 6.9830444136e-01
6.5169750000e+03 6.9830105478e-01
6.5170000000e+03 6.9829768150e-01
6.5170250000e+03 6.9829432137e-01
6.5170500000e+03 6.9829097453e-01
6.5170750000e+03 6.9828764002e-01
6.5171000000e+03 6.9828431755e-01
6.5171250000e+03 6.9828100737e-01
6.5171500000e+03 6.9827770835e-01
6.5171750000e+03 6.9827441999e-01
6.5172000000e+03 6.9827114147e-01
